class,message
0,"เมื่อวานได้ไปทานที่สาขาเซนทรัลพระรามเก้า ได้สั่งอาหารหลายเมนู และขอสั่งห่อกลับบ้าน จานที่ห่อกลับคือ 'Spicy Grilled Chicken and Smoked Pork Sausage' และ 'Pork loin and Smoked Pork Sausage' พร้อมมันบด1ลูก และขนมปัง3แผ่นแต่สิ่งที่พบหลังกลับมาบ้านคือได้ Spicy Grilled Chicken 1 ชิ้นPork Loin 1 ชิ้นSmoked Pork Sausage 1 ชิ้นมันบด 2 ลูกไส้กรอกหายไป1ชิ้นและมันบดก็ได้เกินมาจากจานใครก็ไม่ทราบ รวมทั้งขนมปังก็ไม่ได้กลับมาเลย ลูกค้ามีหน้าที่ต้องตรวจสอบของเองก่อนออกจากร้านทุกครั้งหรือคะ มันบดกับขนมปังดิฉันไม่ได้ติดใจอะไร แต่ไส้กรอกหายไปดิฉันสั่งจานธรรมดาไม่ดีกว่าหรือ จ่ายราคาเต็มไม่โปรโมชั่นยังได้แบบนี้ ถ้าได้สิทธิ์โปรจะเป็นอย่างไร รบกวนพิจารณาเรื่องนี้แล้วปรับปรุงด้วยนะคะ"
0,ราคา ขึ้นอยู่ตลอดแพงขึ้นเรื่อยๆ แต่อาหารแย่ลง salad bar ของก็น้อย ไม่มีการเพิ่มหรือพัฒนา แต่ราคาขึ้นเอา อบชีสก็ไม่มีแล้ว ราคา Salad bar 199 แล้ว แต่ของเหมือนเดิมถ้าเพิ่มหรือพัฒนาจะไม่ว่า
0,สาขาเซนทรัลเฟสติวอลภูเก็ต นอกจากจะให้รอนานถึง 15 นาที แล้วยัง เบะปากใส่ลูกค้า สุดยอดบริการแห่ง service mind เลยครับ sizzler ได้มอบมื้อที่จะจดจำไปอีกนานครับ
0,"วันนี้ตั้งใจมาใช้สิทธิ์ samsung galaxy gift ชุดสเต็กไก่ สวีทแอนด์สไปซี่ + เป๊ปซี่รีฟิล มูลค่า 304 ฟรี เพราะเป็นสิทธิ์ของ curved TV แต่พอมาใช้จริงๆ บอกไม่ร่วมบริการ (สาขาเซ็นทรัลพระราม 9 ) แต่ทำไมในเงื่อนไขไม่แจ้งก่อนว่าสาขานี้ไม่ร่วม เดินเข้ามาก่อนรอคิวก็ถามพนักงานแล้วว่าใช้สิทธิ์ samsung galaxy gift นะ ก็พยักหน้า เราก็รอคิว พอเข้ามานั่งสั่งอาหารข้างในบอกไม่ร่วม คือไร แบบนี้อย่าโฆษณาเลยนะ คุณ sizzler ขาจริงๆ คือก็ใช้สิทธิ์ของร้านอื่นมาก็มาก บอกว่าฟรี ก็ได้หมดทุกร้านนะเข็ดเลยค่ะ"
0,เมื่อวานไปทานกับเพื่อนสาขา siam square one แย่จริงค่ะ สั่งอาหารเมนูสเต๊กไก่ ตามโปรโมชั่นระบุว่าเปลี่ยนเป็นข้าว
0,"วันนี้มาทานSizzler สาขาRiverside ที่เจริญนคร บอกเลยว่าห่วย เริ่มจากการรอคิว ลูกค้าเยอะ อันนี้เราเข้าใจ พอได้โต๊ะนั่ง เริ่มสั่งอาหาร พนักงานรับอาหารก็เหมือนรีบๆให้เราเลือก พอเราเลือกอาหารเสร็จก็ไปตักสลัดบาร์ อาหารที่มุมสลัดบาร์มีน้อยกว่าเมื่อก่อนอย่างเห็นได้ชัด บางอย่างก็หมด มาเติมกันไม่ทัน กลับมาที่โต๊ะ พออาหารที่สั่งไปมาเสริฟ อาหารก็ไม่ร้อน เหมือนกับทำทิ้งไว้ การจัดจานก็เหมือนเอาเศษผักมาวางกองๆไว้ให้นิดนึง บอกเลยว่า ""ลาก่อน"" ร้านอาหารราคาแพง แต่คุณภาพแย่"
0,"วันนี้ไปใช้บริการที่สาขาเมกาบางนา ขอให้พนักงานช่วยอบผัมโขมและชีสที่ตักใส่ถ้วยให้ แต่เราไม่รู้มาก่อนว่าทางร้านได้ยกเลิกบริการนี้แล้วพนักงาน2ท่านแรกเดินหนีไปโดยไม่ตอบคำถามใดๆ เราก็บอกพนักงานคนที่3 ที่น่าจะเป็นระดับหัวหน้าว่ารบกวนช่วยอบผักโขมและชีสในถ้วยนี้ให้ดิชั้นหน่อยพนักงานท่านนั้นยิ้มเหยียดๆแล้วบอกเราว่าทางร้านยกเลิกบริการนี้แล้ว เราก็บอกว่าแล้วจะให้ทำยังไง เราตักมาแล้ว แต่พนักงานท่านนั้นก้อไม่ได้สนใจ และเดินจากไปโดยมิได้ตอบคำถาม. ปล่อยให้เรายืนเคว้งอยู่ตรงนั้น"
0,มาทานที่สาขาสยามวัน บริการแย่มาก อาหารมาเติมไม่เต็มไลน์สลัดบาร์ พอถามก็ตอบส่งๆและพูดไม่ดี สักแต่พูดว่ามีๆ ทั้งที่ความจริงไม่มี วางแก้วแรง ตั้งแต่มานั่งกินจานไม่เก็บเลย น้ำก็ไม่มาเติม เรียกมาเติมก็ทำเป็นมองไม่เห็น แย่มาก เป็นยันผู้จัดการ จะเรียกมาตำหนิก็ยังไงอยู่เพราะตัวผู้จัดการเองก็บริการแย่ รบกวนช่วยปรับปรุงด้วยนะคะ ทุกๆการถามถามแบบดีๆสุภาพและอ่อนน้อม แต่ว่าตอบกลับมาแย่ๆ ถ้าจะบอกว่าคนเยอะก็ไม่ใช่เพราะตอนที่มาทานคนค่อนข้างบางตามากๆ และนั่งหน้าประตูเลยไม่ใช่ที่อับตา รบกวนช่วยดูแลด้วยนะคะ ถ้าให้0ได้ก็จะทำ เป็นลูกค้าประจำทานมานานแต่ระยะหลังโดนแบบนี้ เริ่มพิจารณาจะมาทานใหม่อีกทีแล้วหล่ะคะ
0,สาขาเดอะมอลล์บางกะปิ โปร Ais เสต็กหมูพริกไทยดำ 299 บาท ให้น้อยโคตรๆ หมูได้เท่านิ้วชี้ เหมือนเศษๆ โคตรห่วย
0,"สาขาเซนทรับแจ้งวัฒนะ ห่วยมาก1. สั่งสเต๊กหมูเท๊กซัสบาบีคิว เอาหมูพริกไทดำมาให้ แถมแข็งโบ๊กๆๆ แห้งกระด้าง ซ้อมจิ้มยังกระดก เราก็รุ้นะว่ามันไม่ใช่ ถามพนักงาน 2 รอบ พนง ก็ยืนยันว่าใช้ เราขอเมนู มาเปรียบเที่ยบเลย เราบอกนี่มันไม่ใช่ที่สั่ง สักพัก ผจก มาที่โต๊ะบอกว่า เท๊กซัสเมนูใหม่เลยละลายน้ำแข็งไม่ทัน จึงเอาพริกไทยดำมาแทน อ้าวว คืออะไร ดูถูกลูกค้าขนาดเอาอะไรมาให้ก็ได้เลยเชียวหรือ2. สั่งขาหมูทอด ตัดหนังให้สามีทานไป ก็บอกอร่อยดี พอเราตัดแบ่งครอบครัวปรากกฏ เนื้อในเย็นยังกะน้ำแข็ง คือเรียก พนง มาอีก บอกน้องเอานิ้วจิ้มสิ มันเย็นยังกะน้ำแข็ง สักพัก ผจก มาบอกเด๋วไปทอดให้ใหม่ คือ... เครื่องมือวัดอุณภูมิ ไปไหนคะ แล้วที่ตัดเป็นชิ้นในจานของที่ตัดไปคือ ทิ้งเสียสรุป เราบอกเอากลับบ้านล่ะกัน คุณจะเปลียนสเต๊กเป็นอะไรก็แล้วแต่คุณเหอะ ไม่อยากจะกินแล้ว มาถึงบ้านเปิดกล่องโมโหหนักกว่าเดิม ขาหมูมันทอดจนแห้งแข็งแป๊ก มันอบเอาห่อฟลอยมา แต่มันไม่สุก คือ ที่สุดของความเลวร้าย ในร้านอาหาร"
0,ทำไมย่างไก่ไม่สุกคะ อีกเมนูสั่ง เนื้อบดเทริยากิ ได้ซอสพริกไทยดำ พอถามพนักงาน พนักงานตอบว่าซอสหมด ยังหาซื้อไม่ได้ ทำไมไม่แจ้งลูกค้าก่อนว่าซอสหมด รสชาติก็จืด บอกเลยมื้อนี้ไม่ประทับใจ มื้อต่อไปถ้าจะมากินใหม่คงต้องคิดอีกที #sizzler
0,วันนี้ที่สาขาเซ็นทรัลพระราม 3 บริการแย่มาก ทั้งหน้าตาพนักงาน บริการ ไม่มีรอยยิ้มบนใบหน้าตั้งแต่พนักงานเติมอาหาร พนง. รับออเดอร์ด้วยสีหน้าไม่อยากจะขาย ไม่เคยคิดว่า พนง. ที่นี่คุณภาพแย่มาก เมื่อเทียบกับสาขาอื่น ณ 12.3.60 .. 15.00 น โซนด้านหลัง
0,สาขาฟิวเจอร์พาร์ค รังสิตเก็บอาหารตั้งแต่20.00น. ซุปเห็ดเดินวนไป ไม่มีทางได้กิน พนง.หน้าบูดเป็นตูดหมึก อยากเสริฟอาหาร หรือน้ำก็วางไว้หัวโต๊ะ แจกจ่ายกันเอง โต๊ะนั่ง10คน เชิญบริการตัวเองนะจ๊ะ คะณภาพ รสชาดตกต่ำขีดสุด สุดท้ายสั่งอาหารไม่ได้ ตอบง่ายๆ ลืมทำ ... มีดาวติดลบไหมจะให้
0,มาทานสาขาเซนทรัลบางนาเป็นประจำแต่การบริการแย่ลงๆสวนทางกับราคาอาหาร วันนี้มาใช้บริการแต่พนักงานบางคนรับคำลูกค้าด้วยหางตา ครั้งนี้ประทับใจจนพูดไม่ออกเลย ถ้าจะผิดไม่ใช่ที่เด็กแต่เป็นการจัดการที่แย่ของผู้จัดการสาขาครับ
0,ไก่ spicy เปลี่ยนการหมักไก่ไม่เหมือนเดิม ทำไมไม่แจ้งลูกค้าก่อนคะ เขียนในเมนูเลยยิ่งดีค่ะ เสียความรู้สึกมากค่ะ
0,สาขาcentral salaya สั่งเมนูปลา ได้ปลามีมีกลิ่นคาวมาก รสชาติไม่อร่อยอย่างแรง
0,สาขาเดอะมอลล์บางแค ไม่แพ้กัน เข้ามานั่งรอพนักงานเดินผ่านไปผ่านมาเกือบ15นาทีไม่มารับออเดอร์ ต้องเรียกเอง แถมสลัดบาร์ยิ่งน้อยลงเรื่อยๆ ของหมดไม่ค่อยเติม และที่สำคัญเพิ่งรู้ว่า ซิลเลอร์จะไม่มีมัสตาสแล้ว เพื่อเซฟคลอส
0,สาขาเซ็นทรัลเฟสติวอล ภูเก็ต ก่อนออกอาหารช่วยเช็คหน้าตาอาหารด้วยนะครับ ถ้าจะเอามาเสิร์ฟลูกค้า ลูกค้าจะรับประทานได้รึป่าว(หนังไก่ไหม้) และช่วยชิมซอสด้วยนะครับ เค็มมาก(พริกไทยดำ) และซุปเห็ด รสชาติยังเป็นแป้งอยู่เลยครับ ช่วยกันดูด้วยนะครับ
0,เมื่อวันที่ 6 มี.ค 60 เวลาประมาน17.00น. ไปทานสาขาเซนทรัลชลบุรี ผู้ใหญ่3เด็กเล็ก2 เริ่มจากได้โต๊ะนั่งแล้ว แต่จะขอเปลี่ยนเนื่องจากเห็นว่าโต๊ะนั้นลุกไปจ่ายเงินแล้วพนง.ก็กำลังจะทำความสะอาดโต๊ะ เลยแจ้งว่าจะขอย้ายมา จากนั้นก็เห็นสายตาของพนักงานต้อนรับผู้หญิง2-3คน ทำหน้าตาไม่พอใจ และไม่ช่วยย้ายของบนโต๊ะให้ #ยืนมองเฉยๆ เราต้องจัดการกันเอง หลังจากนั้นพนง.ผู้ชายจึงมาช่วย ไม่ได้มาขอทานฟรีนะคะ #ควรปรับปรุงและอบรมพนง.ต้อนรับ งานบริการนะคะ
0,สาขาศาลายา พนักงานจัดคิวแย่มาก แก้ปัญหาเฉพาะหน้าไม่ได้เลย
0,"10:40 น. เข้าร้านไปนั่งหาที่นั่งเอง ไม่มีพนักงานสนใจบริการ 10:50 น. ไม่ได้รับการบริการใดๆทั้งสิ้น ลูกค้าคนอื่นก็กินตามมีตามเกิด 10:53 น. เดินออกมาจากร้าน พนักงานไปสุมหัวกันในครัว ไม่มีที่ cashier หรือ ตรง POS ที่สั่งอาหารสาขา Central ลาดพร้าว วันที่ 3.3.2560ลาก่อน!"
0,สลัดบาร์แย่มากเลยค่ะ ของน้อยลงไปเยอะเลย ซุปก็จืดชืดไม่อร่อยเลย สมัยก่อนชอบซุปเห็ดแต่ตอนนี้ทานไม่ได้เลย สาขาที่ภูเก็ตค่ะ
0,ไม่อร่อย เนื้อไม่สด เหนียว เค็ม เครื่องเคียงเฟรนฟายไม่มีความร้อนเลยจ้า สาขา Mega Bangna
0,"สลัดบาร์แพงขึ้น ของมีให้เลือกเท่าเดิมและไม่มีบริการอบชีสแล้ว"
0,"วันนี้มา5คนค่ะพนง. เรามานั่งสั่งกับเพื่อนก่อน2คน สั่งไป2เมนู หูยยยอาหารไม่มาค่ะ เพื่อนมาสั่งอีก3คนที่หลัง ได้ก่อน เห้ยยยยยได้หรอ #พระราม9"
0,สาขาเซ็นทรัล ชลบุรี อาหารช้ามากๆโต๊ะข้างๆอิ่มกันหมดแล้ว บริการไม่ดีเลย ถ้าลูกค้ามรจำนวนมากน่าจะเพิ่มพนักงานนะครับ
0,11.30 น. ไปที่สาขาในปั๊มคาลเท็กซ์ ประชานุกูล ซื้อพายไก่และพายเผือก อย่างละ 2 ชิ้น กลับถึงบ้าน จะทานพายไก่ เปิดมากลายเป็นพายเชอรี่ทั้งสองชิ้นเลย แย่จัง
0,BK ทุกสาขาบริการดี โดยเฉพาะอย่างยิ่งเอมโพเรียม แม้กระทั่งพารากอนที่คนเยอะก็บริการดี และคุณภาพอาหารดีมาก แต่แปลกมากที่สาขาเซ็นทรัลเวิลด์เป็นสาขาที่มีมาตรฐานต่ำมากทั้งเรื่องอาหารและบริการ เคยไว้ไปหนึ่งครั้ง พนักงานบริการแย่มากจนรู้สึกได้ มันทอดโรยเกลือจนกินไม่ได้ เอาไปเปลี่ยนก็หน้าถอดสี ตอนนั้นคิดว่าคงโชคร้าย อีกสองเดือนต่อมาไปทานอีกที ก็ยังเหมือนเดิม บริการและมาตรฐานอาหารแย่สุด ๆ อยากรู้ว่าเขาแยกบริหารสาขานี้ออกจากสาขาอื่นหรือเปล่า ทำไมคุณภาพถึงได้ต่ำแบบนี้ ขอชมเชยเอมโพเรียมและพารากอนด้วยใจจริง เซ็นทรัลเวิลด์ถ้าไป คงเลือกกินร้านอื่น เสียความรู้สึกมาก ทั้ง ผจก และ พนง
0,"Burger King สาขา The Bright พระราม 2 บริการห่วยมากถึงมากที่สุด วันนี้ไปทานกับลูก 3 คน พนักงานรับออเดอร์ มัวแต่คุยเล่นกัน ยืนกันหลายคนแต่เปิดเคาเตอร์เดียว กว่าจะสั่งได้นานมาก พอสั่งแล้วเฟรนฟรายหมดพอดี พนักงานบอกว่าเดี๋ยวเอาไปให้ที่โต๊ะ ก็ไม่เป็นไรก็ไปนั่งรอ ก็นั่งป้อนแฮมเบอร์เกอร์ลูกๆ ไป ซักพักใหญ่เฟรนฟรายก็ยังไม่มา แต่เห็นโต๊ะอื่นที่มาหลังเราได้แล้ว ก็ลุกไปตามกับผู้จัดการ (แต่งตัวไม่เหมือนคนอื่น)ตามครั้งที่ 1 ก็ได้รับคำตอบเหมือนเดิม ไปนั่งรอที่โต๊ะเดี๋ยวไปเสริฟให้ จนป้อนเด็กจนหมดใช้เวลาประมาณ 30 นาที ก็เดินไปตามรอบที่ 2 ทางผู้จัดการยื่นมาให้ 1 ห่อก่อน (สั่ง 2 ชุด) บอกว่าอีกห่อเดี๋ยวค่อยเอาไปเสริฟที่โต๊ะ (อีกละ) จนกลับมาที่โต๊ะกินจนหมดอิ่มแล้ว เฟรนฟรายอีกห่อก็ยังไม่มาเสริฟ จนต้องไปตามครั้งที่ 3 กับพนักงานเคาเตอร์ พนักงานเข้าไปคุยกับผู้จัดการเบาๆ (แต่แอบได้ยิน) ""พี่ๆ หนูบอกแล้วว่าจะไปเสริฟ พี่บอกว่าไม่ต้องลูกค้ากลับไปแล้ว เนี่ยเขามาตาม"" ได้ยินโมโหมาก เนี่ยถ้าไม่ตามก็คงไม่มาเสริฟใช่มั้ยขอบอกว่าในบรรดาเบอร์เกอร์ชอบกิน Burger King มากที่สุดแต่เจอพนักงานยันผู้จัดการแบบนี้ ขอบายค่ะ"
0,"Burger King สาขาปั้ม ป.ต.ท.บ้านพร อ.ถลาง เมื่อคืน วันจันทร์ ที่ 4 กรกฎาคม 2559 ไปกิน เฟรนฟรายยังลด50% อยู่ พอจะไปกินวันนี้ตอนเที่ยง พนักงานบอกว่าหมดโปรโมชั่นลด50%ตั้งแต่ วันที่30เดือนที่แล้ว แต่เมื่อคืนยังไปกินหมายความว่าไงไม่ได้เก็บสลิปเอาไว้แต่จำได้ว่าชิกเก้น สติ๊ก เฟรนฟราย ไซส์คิง และ น้ำโค้กแก้วใหญ่ ทั้งหมดมัน182บาท"
0,chicken strip ชิ้นเล็กมาก เทียบกับป้ายโฆษณาบนโต๊ะ
0,Delivery ไม่ทั่วถึง สาขาที่ใกล้เราที่สุดอยู่ทองหล่อ แต่เราอยู่แถว บีทีเอส อ่อนนุช แล้ว delivery แค่พระโขนงอ่ะ!!!
0,กิจกรรมที่จัดห่วยแตก ได้รางวัลไม่แจ้งทางอินบ๊อกซ์ ใครจะทราบได้ จะทำไรใช้สมองคิดเยอะๆนะคะ อย่าสักแต่จัด แล้วออกมาห่วย
0,"ขอแก้ไขรีวิว ล่าสุดที่ไปมา ตอนนี้อร่อยทุกอย่างแล้วค่ะ :)ไปกินมาที่สาขาเดอะมอลล์บางกะปิ เบอเกอร์อร่อย แต่เฟรนฟรายด์ลด 50% เหมือนเอาของเก่ามาขาย ไม่มีความร้อนเลย และปริมาณน้อยมากทั้งที่สั่งขนาดใหญ่สุด ตั้งแต่มาเปิดที่สาขานี้ก็มากินบ่อยพอสมควร มีปัญหาที่เฟรนฟรายด์ตลอด รบกวนปรับปรุงด้วยค่ะ"
0,ขอคอมเม้นต์นิดนึงครับ วันนี้ผมมากินที่สาขาทางด่วนบางนาขาออก ขอให้ทำอาหารให้ได้ตามแบบด้วยนะครับ ไม่ทราบว่าท่านอบรมพนักงานก่อนทำงานหรือไม่ ไม่ต้องถึงกับเหมือน แต่ขอให้มีส่วนประกอบครบ ผมสั่งดับเบิ้ลชีสเบอร์เกอร์ ครับแรกให้เนื้อมาแผ่นเดียวทั้งที่จริงต้องมีสองแผ่น พอเปลี่ยนมีเนื้อมาสองแผ่นแถมเบคอนที่ไม่มีในเมนูให้ด้วย แล้วผักจะหวงไว้ทำไมครับไม่ให้ผมมาเลย คุณทราบไหมว่าทำไมมันถึงต้องมีผักแล้วแตงกวาดองในแฮมเบอร์เกอร์ เพื่อไม่ให้มันเลี่ยนเกินไปครับ เมื่อไม่มีรสชาติมาตัดเลี่ยนพวกนี้ อาหารที่อร่อยก็จะกลายเป็นอาหารเลี่ยนๆมันๆ ขอให้ปรับปรุงด้วยครับ
0,"ขอบคุณที่ร่วมแชร์ประสบการณ์แย่ ๆ นะครับสาขา Esso รามอินทรา กม. 6.5 เวลา 2:31PM Drive Thru1. สั่ง Chicken Sandwiches size L ได้ size King2. เปลี่ยนโค้กโดยการเทจากแก้วเก่าลงแก้วใหม่ ไม่เปลี่ยนแก้วใหม่3. พนักงานลืม BBQ ซอส ทั้ง ๆ ที่สั่ง Chicken Tender ไปด้วย 4. พนักงานส่งอาหารชักสีหน้า หน้าบูดเป็นตูดลิง 5. ถึงบ้านเปิด Chicken Sandwiches ดูสั่ง Cut half ไว้ก็ตัดไม่ขาดครึ่ง อันนี้ครั้งที่ 2 แล้ว 6. ติดต่อ น้องวอปเปอร์ทาง FB มีแต่การติดต่อจะแจ้งกลับ เงียบหายไปเป็นวัน หวังว่าการขยายสาขาที่มากของ BK จะไม่ทำให้คุณภาพของพนักงาน หรือสินค้าแย่ลงมากกว่านี้นะครับ"
0,ขอร้องเรียน Supervisor ผู้หญิง ที่สาขา centralworld มารยาททราม จิตใจต่ำ อาหารที่ทำมาก็คงม่ะต่างกันครับ ทำผิดไม่รับผิด เป็นถึงหัวหน้างานแท้ๆ ด่าเสียงดัง ขึ้นมึงกู ไอ้เหี้ยไอ้สัตว์ มีคนแบบนี้ในบริษัทได้อย่างไร เสียดายที่ทานเบอร์เกอร์คิงมานาน ทาง hc ปล่อยให้คนอย่างนี้มาทำงานได้อย่างไร
0,ควรที่จะต้องปรับปรุงมารยาทพนักงาน โดยเฉพาะที่สาขาพารากอน ไปกินบ่อย แต่ทุกครั้งเจอคนขายไม่มีอัธยาศัยโดยสิ้นเชิง สักแต่จะขายให้จบคิวไป อมดอกพิกุลทุกคน ถามอะไรก็ใช้หน้าใช้คางโบ้ยเอา กระแทกถาดดังโครมๆ ถือว่าขายดีเลยกากๆหน่อยก็ได้ใช่มั้ย แต่ทำไม macDonald's เพื่อนบ้านเค้ายังบริการได้ดีอยู่ตลอด ไม่เคยเจอปัญหานี้เลยเวลาเข้าร้านเค้า ทักทาย ขอบคุณ กระตือรือล้นทุกคน ที่บอกมาเพราะชอบ burger ของคุณนะ เลยยอมไปกิน มิน่า slogan ถึงพูดว่า It just tastes better บริการห่วยแตกช่างหัวมันใช่มั้ย
0,ควรใส่ใจในการตรวจสอบสินค้ามากกว่านี้ ไปมา2 รอบ ขาดของรอบนึง อีกรอบสลับเมนู สั่งไก่ ได้ปลา
0,คืนวันที่ 26 มค. 60 ไปใช้บริการ Burger King สาขารามอินทรา(ป๊มเอสโซ่) ซื้ออาหารชุดChicken crisp BBQ cheese รับแบบ take away ปรากฏว่าในเซ็ตที่จัดให้ลูกค้า ไม่มี chicken tenders(พนง.หลงลืมหรือเพราะว่า?) และชิ้นไก่ก็บางมากๆ เหมือนโดนเอาเปรียบอย่างรุนแรง รู้สึกแย่มากๆกับการบริการและคุณภาพอาหารในครั้งนี้ อยากให้ปรับปรุงด้วย
0,"ช่วง 2-3 ทุ่มไปใช้บริการที่หน้าร้าน ลูกค้าต่อคิวกันยาวพนักงานหญิงรับรายการอาหาร ลักษณะอวบๆ หน้าตาไม่เป็นมิตรเลยค่ะน้ำเสียงที่พูดกับคำพูดที่ใช้กับลูกค้าและหัวหน้างานไม่เหมาะที่จะเป็นพนักงานกับแบรนด์ เบอร์เกอร์คิงก์ เลยค่ะตำหนิ พนักงาน : ทำสีหน้าไม่พอใจ น้ำเสียงใส่อารมกับลูกค้าตอนรับออเดอร์ หัวหน้าเลยบอกให้ต้อนรับลูกค้าดีๆ แต่พนักงานผู้หญิงกลับทำน้ำเสียงไม่พอใจ และพูดจาไม่ดีกับหัวหน้างานทั้งๆๆที่รับออเดอร์ลูกค้าอยู่ ซึ่งไม่เหมาะสมเลยชมเชย หัวหน้างาน : บริการลูกค้าดีใจเย็น พูดจาอบรมพนักงาน แต่โดนพนักงานอารมณ์เสียใส่ในขณะที่จัดอาหารให้ลูกค้า แต่ใจเย็นยิ้มแย้มต่อลูกค้าค่ะอยากให้ปรับปรุงเรื่องพนักงานไม่มีความเคารพหัวหน้าและไม่ค่อยสนใจในการทำงานค่ะ"
0,ดูภาพwhopperที่ได้เทียบกับโฆษณาแล้วเอาไปปรับปรุงด้วย
0,"เดี๋ยวนี้คุณภาพ รสชาติตกลงเยอะมาก เบอร์เกอร์ที่ไม่ใช่วอปเปอร์แทบจะไม่ต่างกับเบอร์เกอร์ตลาดนัดเลยสาขาที่เปิด24ชม.(โดยเฉพาะมอเตอร์เวย์ขาออก)ยกเว้นทองหล่อนี่พนักงานทำแบบขอไปที บางทีขนมปังก็ร้อนไม่ทั่วแผ่นด้วยผิดหวังกับเบอร์เกอร์คิงมากในระยะหลังๆ"
0,"เดี๋ยวนี้เฟรนฟรายเค็มมากค่ะไม่รู้ว่า เกลือถูก หรือ พนักงานกลัวลูกค้าจะขาดไอโอดีนเวลาซื้อนักเก็ต ก็ลืมใส่ซอสให้ ต้องคอยทวงตลอด"
0,ตั้งใจไปกินเลยค่ะ เลิกงาน ตี1 เช็คในเว็บดู สาขาปั๊มเชลลร่มเกล้า เปิด 24ชม แต่ปิดซะง้าน ยังไงอัพเดตเวลาเปิดปิดด้วยนะคะ เสียอารม อุตส่าหิ้วท้องไปกิน
0,ตั้งแต่เริ่มขยายสาขามากขึ้น คุณภาพก็แย่ก็แย่ลงทุกครั้ง. ปริมาณก็น้อยลง
0,"แต่เช้าเลย!!! สั่งชุดครัวซองเนื้อ+น้ำส้ม กับชุดข้าวเหนียวไก่ ได้สินค้ามาแล้วก็รีบกิน เพราะรีบเดินทางไม่ได้มีเวลาเช็คของ พอมาคิดได้อ้าว!!! แล้วน้ำส้มล่ะ??? ไม่ได้ใส่มาให้...คือดีงามเนอะ!!! สั่งแค่นี้ พนง. ไม่มีปัญญาเช็คสินค้าให้ลูกค้าก่อนส่งให้ลูกค้าเหรอ มีช่องไดร์ฟไว้ให้สำหรับลูกค้าที่รีบไม่ใช่เหรอ แล้วแบบนี้คราวหน้าจะไปทวงคืนได้มั้ย เพราะมันเป็นทางผ่าน (ขอคำตอบ!!!)#เบอร์เกอร์คิง สาขาปั้มเชล์ล ฉะเชิงเทรา"
0,ถ้าจะมี delivery น้อยขนาดนี้ อย่าเปิดเลย
0,ทำไมสาขาที่แกรนด์ไดมอนด์ประตูน้ำ บริการแย่มาก ขอซอสพริกเพิ่มก็ไม่ให้ น้ำก็ไม่ใส่ถุงให้ จะไปทานที่้บ้านเข้าใจบ้างนะ ไม่มือที่จะถือ เสียความรุ้สึกมากๆ
0,โทรสั่งเบอร์เกอร์คิง 21.49 มาถึงเวลา 22.07 ทุกอย่างแลไม่มีปัญหาอะไร พอจ่ายเงินกับพนักงาน แสดงอาการกระชากเงินกับมือคืออะไร
0,บริการแย่มากนะคะ ยืนต่อแถวอยู่มีต่างชาติมาแซงคิว ทำให้เค้าก่อนเฉยเลยค่ะ คนที่ยืนเครื่องเห็นนะคะว่าเรายืนอยู่แต่รับออเดอร์ที่แซงคิวเราหน้าตาเฉย ไม่ขอโทษเราซักคำ!!! แบบนี้แย่นะคะ #The Streetรัชดา
0,บริการอาหารลูกค้าผิดพลาดบ่อยที่สุด วันนี้สุดทนละค่ะ สั่ง DB cheese burger 2 ที่ แต่ได้เบอร์เกอร์แบบธรรมดามาทั้งสองเลย เอาเปรียบที่สุด แย่มาก!
0,"เบอร์เกอร์คิง สาขาสนามบินดอนเมืองฝั่งเกท 4x-7xเวลาเช้าประมาณ 10โมงครึ่ง พนักงานผู้หญิง (เปิดเคาน์เตอร์เดียว)คือยืนเข้าคิวสั่งอาหารในแถวนานมาก เจอฝรั่งแซงคิว และเบี่ยงแถวไปเคาท์เตอร์ที่ปิดอยู่ แต่นี่เราโดนพนักงานหันไปรับออเดอร์ลูกค้าคนอื่น แล้วไล่เรากลับให้กลับไปต่อแถวใหม่คืออะไรคะ?? นี่โกรธมากนะ จำแถวตัวเองไม่ได้เหรอคะว่าอยู่ตรงไหน นี่ไม่ได้ย้ายที่ยืนเลยด้วย เสียความรู้สึกมากค่ะถ้าจะเป็นแบบนี้ แนะนำให้เอาเส้นยืด+เสา มากั้นแถวให้ชัดเจนไปเลย น้องพนักงานจะได้ไม่สับสน"
0,ปกติทานที่สาขาแจ้งวัฒนะอร่อยมากแต่วันนี้ผ่านมาทางประชาชื่น ลองซื้อกลับบ้านบริการแย่มากพนักงานหน้าบึ้งพูดเร็วเนื้อเหมือนอันเก่ามาอุ่น เซ็งมากค่ะ
0,ประกาศรางวัลตั้งแต่วันที่4 ละ จนวันนี้วันที่16ยังไม่ได้เลยอะ แจกจริงรึป่าววววววว!!!ถ้าไม่ได้จะแฉทุกกิจกรรมเลยคอยดู
0,"เป็นคนชอบกิรเฟรนฟราย BK มาก แต่ล่าสุดมากินสาขา street รู้สึกว่า เฟรนฟรายเปลี่ยนไปหรือป่าว อันเล็กลง เมื่อก่อนจะหนาใหญ่ รู้สึกแย่เอาแบบเก่ากับมาเถอะ แบบนี้กินแมคก็ได้"
0,ไปทานสาขา Emquatier สั่งวอปเปอร์หมูมาได้เนื้อแทนซะงั้น ความประทับใจไม่มีเหลือ
