class,message
0,เมื่อวันที่ 6 มี.ค 60 เวลาประมาน17.00น. ไปทานสาขาเซนทรัลชลบุรี ผู้ใหญ่3เด็กเล็ก2 เริ่มจากได้โต๊ะนั่งแล้ว แต่จะขอเปลี่ยนเนื่องจากเห็นว่าโต๊ะนั้นลุกไปจ่ายเงินแล้วพนง.ก็กำลังจะทำความสะอาดโต๊ะ เลยแจ้งว่าจะขอย้ายมา จากนั้นก็เห็นสายตาของพนักงานต้อนรับผู้หญิง2-3คน ทำหน้าตาไม่พอใจ และไม่ช่วยย้ายของบนโต๊ะให้ #ยืนมองเฉยๆ เราต้องจัดการกันเอง หลังจากนั้นพนง.ผู้ชายจึงมาช่วย ไม่ได้มาขอทานฟรีนะคะ #ควรปรับปรุงและอบรมพนง.ต้อนรับ งานบริการนะคะ
0,สาขาศาลายา พนักงานจัดคิวแย่มาก แก้ปัญหาเฉพาะหน้าไม่ได้เลย
0,"10:40 น. เข้าร้านไปนั่งหาที่นั่งเอง ไม่มีพนักงานสนใจบริการ 10:50 น. ไม่ได้รับการบริการใดๆทั้งสิ้น ลูกค้าคนอื่นก็กินตามมีตามเกิด 10:53 น. เดินออกมาจากร้าน พนักงานไปสุมหัวกันในครัว ไม่มีที่ cashier หรือ ตรง POS ที่สั่งอาหารสาขา Central ลาดพร้าว วันที่ 3.3.2560ลาก่อน!"
0,สลัดบาร์แย่มากเลยค่ะ ของน้อยลงไปเยอะเลย ซุปก็จืดชืดไม่อร่อยเลย สมัยก่อนชอบซุปเห็ดแต่ตอนนี้ทานไม่ได้เลย สาขาที่ภูเก็ตค่ะ
0,ไม่อร่อย เนื้อไม่สด เหนียว เค็ม เครื่องเคียงเฟรนฟายไม่มีความร้อนเลยจ้า สาขา Mega Bangna
0,"สลัดบาร์แพงขึ้น ของมีให้เลือกเท่าเดิมและไม่มีบริการอบชีสแล้ว"
0,"วันนี้มา5คนค่ะพนง. เรามานั่งสั่งกับเพื่อนก่อน2คน สั่งไป2เมนู หูยยยอาหารไม่มาค่ะ เพื่อนมาสั่งอีก3คนที่หลัง ได้ก่อน เห้ยยยยยได้หรอ #พระราม9"
0,สาขาเซ็นทรัล ชลบุรี อาหารช้ามากๆโต๊ะข้างๆอิ่มกันหมดแล้ว บริการไม่ดีเลย ถ้าลูกค้ามรจำนวนมากน่าจะเพิ่มพนักงานนะครับ
1,"วันอาทิตย์ 5.2.2560ไปทานที่เซ็นทรัลเวสเกตบริการดี ลูกค้าเยอะมาก"
1,เพิ่งทานเสร็จเมื่อกี้เลยค่ะ ที่สาขาพระรามสอง พนักงานผู้หญิงวัยรุ่นที่หน้าตาดีดีหน่อย ขาวขาวหมวยหมวยๆ นิด บริการดีมากเลยค่ะ ถามอะไรเยอะแยะเรียกบ่อยบ่อยก็ไม่ว่า ขอบคุณที่บริการมากๆเลยนะคะ และขอโทษที่รบกวนเยอะไปหน่อยค่า
1,อร่อยนะค่ะ ชอบสลัดบาร์ม๊วกๆ ไปทานที่เซ็นทรัลชลบุรี พนง ผู้ชายท่านนึง สนใจลูกค้ามากๆกระตือรือร้น โดดเด่นกว่าท่านอื่นๆ ฝากชมเรื่องการบริการจากใจ หวังว่า คราวหน้าคงได้รับการบริการที่ดีแบบนี้เรื่อยไปนะค่ะ
1,อยากให้มาเปิดที่ ห้าง lotus ศูนย์การค้าอยุธยาพาร์คคะ อยากกินคะ มีทุกอย่างมาเปิดแล้ว ขาด sizzler นะ มากันเถ๊อะ
1,เมื่อวานไปกินที่เดอะมอลบางกะปิมาคะ พนักงานบริการดีใส่ใจลูกค้า
1,"ดีมากค่ะเลิศมากบริการคุณภาพดีมากสินค้าสอบถามได้รับคำแนะนำทุกตัวจ่ะไม่เลิกใช้บริการเลยค่ะสิ่งที่บางคนเจอเข้าใจน่ะค่ะเจอแมลงอย่างงี้เจอนู้นเจอนี้พนักงานเค้ากำหนดไม่ได้หรอกค่ะเราต้องเข้าใจถึงธรรมชาติของมันน่ะค่ะ"
1,"ไม่เคยผิดหวังหรือรู้สึกแย่ในทุกๆครั้งที่พาคุณแม่และแฟนไปรับประทานนะครับชอบมากๆทั้งสองสาขาคือ Sizzler Laemtong Rayongและ Sizzler Central Plaza Rayong เยี่ยมมากๆครับ"
1,"มาทานที่สาขาZpell เป็นประจำมีพนักงานท่านนึง ชอบมาก เวลาที่เค้าบริการ เสมือนมันออกมาจากหัวใจของเค้าเลยจริงๆ ยิ้มรับตั้งแต่ทางเข้า รับออเดอร์ยิ้มพิมพ์ใจ..ชอบๆแอบอ่านป้ายชื่อชื่อคุณ Piroj A. ขอชื่นชมค่ะ"
1,ส่วนตัวไม่ชอบกินขนมปัง แต่จะบอกว่าขนมปังกะเทียมของSizzler อร่อยมากกกกกกกกก ชอบที่สุดๆๆๆ ให้5เลยจ้า
1,"ชอบบบบบบ..มากกกกก ค่ะ สเต็กอร่อยสลัดบาร์สุดยอดมีหลากหลายเมนูเพียบเลย"
1,ทานประจำเวลาไปทานก็ไปเป็นครอบครัว ชอบสลัดบาร์
1,อยากให้sizzler ไปเปิดที่นครสวรรค์บ้างคะ ตอนนี้มีสตาร์บัคแล้ว และอีกอย่างคนนครสวรรค์อยากทานคะ
1,วันนี้มาทานSizzlerสาขาเซ็นทรัลแจ้งวัฒนะอาหารอร่อยบริการดีเยี่ยมประทับใจมากเลยสมัครบัตรสมาชิกไว้มาทานเป็นลูกค้าประจำคะ
1,ขอชมน้อง JIRAYU.A สาขา อเวนิว แจ้งวัฒนะ คะ น้องบริการดีน่ารักมากมีความสุภาพใจเย็น ยิ้มแย้มตลอดเวลาที่ให้บริการ น้องแนะนำให้สมัครบัตรสมาชิก เป็นการเชิญชวนที่ไม่น่าลำคาน แต่ปฏิเสทไม่ได้ ^^ เมื่อตกลงทำสมาชิกกับน้อง น้องดูดีใจมาก เราเลยดีใจไปด้วย พอน้องไปรับออเดอร์โต๊ะอื่นที่ถูกปฏิเสทไม่ทำบัตรสมาชิก น้องก็ยังยิ้มรับและขอบคุณอย่างมีมารยาท ชอบคะ อยากให้ ทาง sizzler รับรู้สิ่งดีๆนี้ และอยากเป็นกำลังใจให้น้อง JIRAYU.A ได้รักษาสิ่งดีๆ แบบนี้ไว้คะ
1,ชอบพนักงานชื่อ สวรรค์ ที่สาขาพาราไดซ์มากค่ะ บริการดี ยิ้มแย้ม ดูใส่ใจลูกค้าทุกโต๊ะ
1,ขอชมเชยคุณ yupin พนักงานสาขา themall งามวงศ์วาน บริการดีมากเลยครับ บริการดีมากครับ บริการด้วยความสุภาพ
1,"วันนี้ได้ไปทานที่สาขาสยามสแควร์วัน พอทานเสร็จลืมโทรศัพท์มือถือไว้ที่โต๊ะ แล้วตอนจะออกจากร้านมีน้องพนักงานวิ่งเอาโทรศัพท์มาให้ ฝากขอบคุณน้องพนักงานด้วยครับ สาขานี้บริการดีทุกคนเลย :)"
1,"มีโอกาสใช้บริการสาขา ""เซนทรัล แอร์พอร์ต เชียงใหม่"" รอบเช้า บริการดีมากค่ะ ยิ้มแย้มแจ่มใส และใส่ใจลูกค้ามาก ๆ ค่ะ..ขอชมจากใจ"
1,สเต๊กบาร์ไม่อั้นชอบตรงนี้แหละค่ะไปทีไรทานไม่ครบสักที
1,"ไปจัดมาวันนี้ที่ Paradise Park อาหารอร่อย สลัดบาร์ดีครับ สด สะอาด อร่อยมีติงนิดหน่อยตรงช้อนตักน้ำสลัด คนก่อนหน้าตักแล้วน้ำสลัดเลอะติดด้าม เราไปจับต่อเลยเหนียวติดมือกันไปแต่รสชาติ,คุณภาพ.ราคา แบบนี้ยังไงก็ต้องกลับไปฝากท้องอีกแน่นอนครับ"
1,ชอบสเต็เนื้อนุ่มและสลัดบาร์ที่มีผักผลไม้และขนมที่หลากหลายมากๆค่ะ
1,"พนักงานสาขาเมเจอร์เอกมัย เซอร์วิสดีมากๆค่ะประทับใจ"
1,ไปทานสเต็กที่สาขาเมกา บางนา สลัดอร่อย สเต็กนุ่ม ซุปอุ่นอร่อย ผลไม้สด บริการดีมาก พนักงานเอาใจใส่ทุกโต๊ะ สถานที่โอ่โถง ยอดมากครับ
1,วันนี้มากินสาขาเดอะมอลล์บางกะปิค่ะ ช่วงบ่ายถึงบ่ายสาม พนักงานต้อนรับยิ้มแย้ม พนักงานเสิร์ฟก็บริการดีสุภาพ พนักงานน่ารักทุกคนเลยค่ะ กินอิ่มแฮปปี้ (มาชมเป็นกำลังใจให้น้องๆ ค่ะ^^)
1,พนักงานที่ central festival chiangmai บริการดีมาก มากินหลายครั้งแล้วประทับใจทุกครั้ง
1,"ประทับใจSizzlerสาขาเซนทรัลระยองมากค่ะบริการดียิ้มแย้มถึงงานเยอะบริการดีชอบค่ะ"
1,ประทับใจทุกครั้งค่ะ พนักงานบริการดี สาขาเซนฯเฟสเชียงใหม่
1,มากินสาขา เซ็นทรัลเฟสติวัล เชียงใหม่ พนักงานบริการดีเยยไม่เหมือน บางที่ที่เคยไปครับ อร่อยถูกใจเช่นเคย
1,ร้านโปรด อาหารถูกปาก ทั้งสเต๊ก สลัด ซุป โอย พูดแล้วหิว
1,สาขาเดอะมอลล์บางแค พนักงานบริการดีมากครับ กำลังเดินไปเช็คบิลลืมเอกสารไว้ที่โต๊ะ พี่พนักงานก็ยังสังเกตุเห็นเก็บเอกสารมาให้ ตอนที่กำลังจ่ะเดินออกนอกร้าน ขอบคุณพี่พนักงานด้วยนะครับ เพราะเอกสารสำคัญมาก
1,เมื่อวานตอนเย็น(27มีนา59)ไปทานที่สาขาเซ็นทรัลเฟสติวัลอีสต์วิลล์ แล้วทำโทรศัพท์(Iphone6+S)หล่นไว้บนเก้าอี้ กว่าจะรู้ตัวว่ามือถือหายก็เกือบสามทุ่มครึ่ง ลองโทรเข้าก็มีพนักงานของSizzlerเก็บไว้ให้ รู้สึกดีใจสุดๆต้องขอขอบคุณมากๆเลยนะคะสำหรับความซื่อสัตย์ของน้องๆพนักงานทุกคน ขอให้รักษาความดีอย่างนี้ตลอดไปค่ะ
1,อยากให้มีsizlerที่เมืองกาญครับ
1,"อยากให้ซิลเลอร์มาเปิดสาขาที่จังหวัดร้อยเอ็ดค่ะ ลูกค้าซิลเลอร์ที่ร้อยเอ็ดเยอะมากค่ะไม่อยากเดินทางไปกินไกลๆ อยากให้มีในร้อยเอ็ดเร็วๆค่ะ"
1,"ผมทานมา5ปีแล้วครับ. ประทับใจ สาขาเมเจอร์ปิ่นเกล้า เสมอ. ความมีน้ำใจ. รอยยิ้ม มีตลอดเลยครับ.ขอบคุณการอบรมที่ดี สำหรับสาขานี้ครับ"
1,ชอบมากเลยค่ะ กินประจำ แต่ครั้งนี้ประทับใจมาก เพราะตอนที่ไปตักสลัดบาร์ มีที่หนีบอันนึงเลอะ แล้วเผลอไปจับ เลยหันไปบอกพนง.ตรงนั้น ว่าช่วยเปลี่ยนที่หนีบหน่อยนะคะ แต่ซักพักนึง พนง.กลับมาอีกครั้งพร้อมทิชชู่ มาให้เช็ดมือ ขอบคุณมากนะคะ☺️
1,"ทำดีต้องชมนะคะ ขอขอบคุณในความเอาใจใส่ต่อลูกค้าของสาขาเซ็นทรัลเวสต์เกตมากๆค่ะ เรื่องเกิดมาจาก ลูกชาย(2ขวบ9เดือน) แหวะนมค่ะ เต็มโต๊ะเลย คุณผู้จัดการร้านรีบจัดการให้เราไปที่โต๊ะใหม่อย่างรวดเร็ว เปลี่ยนชุดจานและแก้วน้ำให้ใหม่ทั้งหมด โดยไม่แสดงสีหน้ารังเกียจใดๆเลย เราขอโทษคุณแม่บ้านด้วยนะคะที่ทำให้งานเพิ่มขึ้น แต่เหตุการณ์วันนี้ ได้ใจเราไปเต็มๆค่ะ"
1,พนักงานบริการดีมาก สาขาเดอะมอลล์บางกะปิ เติมน้ำตลอด บาร์เจ็มของสดมาก
1,วันนี้ไปกินที่สาขาเซ็นทรัลแจ้งวัฒนะมา พนักงานบริการดีมากค่ะ คอยเติมน้ำให้ตลอดไม่ขาดตอนเลย เติมจนจุกน้ำเลย 55555+ อาหารก็อร่อย เป็นมื้อที่วิเศษมาก! แล้วจะกลับไปกินอีกครั้ง! ^-^
1,วันนี้ไปทานมาที่ z-pell future ครั้งแรกเลยนะเพราะแต่ก่อนไม่ทานผัก สเต็กอร่อย ติดนิดนึงตรง พนง. วางจานแรงมาก ถามอะไรก็ไม่ตอบ หน้าเพลียๆ อาหารสลัดดีนะ แต่ดูโดยรวมพนง. ไม่ค่อยมีความสุขกับการทำงานเลย อยากทานอีกนะคะ แต่กลัวการบริการอันดุดัน
1,น่าจะมีสาขาที่เซ็นทรัลรามอินทรานะคะ..อยากทานใกล้ๆบ้าน
1,อยากไปกินจัง
1,ก้อคุ่มค่านะจ่ายไม่ถึง500ก้อทานอิ่มเลย
1,"ชอบทาน ไปกับเพื่อนค่อนข้างบ่อย มีทั้งบริการดีและห่วยอ่ะคร้า"
1,"Yummy^_^ สลัดอร่อย สะอาดมีให้เลือกหลากหลาย เสต๊กร้อนๆ เสริฟเร็วดี"
1,อาหารเยี่ยมมากสลัดก็น่ากินผลไม้ก็อร่อยมากๆๆๆๆๆ
1,ไปทานกับลูกมาจังหวะเจอพนักงานoKนร้าชอบนร้าสลัดบา
1,สเต็กอร่อยดี
1,อาหารอร่อย@@บริการดีเยี่ยม!!!^^-^^ต้อง sizzler
1,ชอบสุด จัดไปคืนนี้ 3 จาน
1,อาหารอร่อย สะอาด สด. ไปลองทานกันนะครับ
1,ชอบมากค่ะ แต่มีเวลาไปกินไม่บ่อย
1,อาหารน่าทานค่ะ
1,ซุปเห็ดอร่อยดี ชอบ ชอบ
1,"อยากให้ sizler มาเปิดที่ซีคอนบางแคมากๆ ค่ะ ฝากไว้พิจารณาด้วยค่ะ คิดว่าเป็นสาขาที่น่าสนใจมาเปิดนะคะ คนเดินเยอะค่ะ แล้ว sizler ก้อเป็นร้านที่น่าจะคนเข้าเยอะมากร้านนึงทีเดียว ถ้าบอกเหตุผลที่ไม่สามารถมาเปิดได้ จะดีมากเลยค่ะ สงสัยค่ะขอบคุณมากค่ะ ^^"
1,เมื่อวานไปกินสาขาzpell ขอบอกว่าห่วยแตกมาก!!!!!!! ของน้อย พนง.หน้างอ จานสกปรก ถ้วยซุปมีคราบซุปแห้งเกาะอยู่หลายใบ ช้อนซุปก็มีคราบอาหารติด!! มันอบหมด พนง.ก็ไม่แจ้งลูกค้าตักเฟรนฟรายเย็นๆเหี่ยวๆมาให้..... ไม่ประทับใจอย่างแรง ตั้งแต่กินมาที่สาขานี้ห่วยแตกสุด น้ำโค้กของลูกค้าหมดก็ไม่เติมให้ น้ำแข็งในแก้วก็ไม่เปลี่ยนให้ต้องคอยเรียกพนง.มาคอยดติมโค้ก ทั้งๆที่ไม่มีคนเลย!!! พึ่งไปกินสาขานี้ครั้งแรกก็ไม่ประทับใจแล้ว!! ถึงว่าคนถึงไม่มี!! ปกติไปกินแต่สาขาเซ็นลาด... ควรปรับปรุงอย่างมาก!!
1,มาทานที่สาขาเดอะมอลล์ท่าพระ เวลาประมาณ 12.30 น. วันที่ 06.04.2017 สั่งเสต็กไป ประมาณ 12.40 น. แล้วเดินไปตักสลัดบาร์มาทานรอจานหลัก รอจานหลักนานมาก ตามพนักงานไม่ต่ำกว่า 3 ที สุดท้ายยกมาเสิร์ฟ เวลา 13.20 น. พนักงานอธิบายว่าคอมมีปัญหา และมีแค่โต๊ะเดียวที่ออเดอร์หาย ไม่โอเคอย่างมาก รอนานจนไม่อยากกินแล้ว
1,เห็นใจซิสเลอร์นะ พนักงานทุกคนก็ทำงานสุดฝีมือเพื่อให้ลูกค้าทุกท่านได้รับความประทับใจ ซิสเลอร์ถ้าเทียบกับร้านอาหารอื่นถือว่าตามใจลูกค้าสุดๆแล้วนะ ส่วนใหญ่ลูกค้าเรื่องมากด้วย โดยส่วนตัวรับไม่ได้ในหลายคอมเม้น #จากประสบการที่ทำงาน
