class,message
0,"ไปใช้สิทธิ์วันเกิดที่สาขาโลตัส ภูเก็ตมาวันนี้ (26.3.60) ไม่ประทับใจเลยค่ะก่อนหน้านี้ก็เคยไปใช้สิทธิ์วันเกิดเมื่อ มค ที่ผ่านมา(วันเกิดพี่ชาย) ไม่ต้องลงทะเบียนผ่านเวปไซด์แต่ตอนนี้ต้องลงทะเบียนก่อนใช้สิทธิ์ (ตรงนี้ไม่ใช่ประเด็น)ประเด็นคือ คุณเปลี่ยนระบบใหม่แต่มันไม่เสถียร แล้วก็นำมาให้ลูกค้าใช้ ดิฉันก็กรอกข้อมูล ชื่อ-สกุล วันเดือนปีเกิด และสาขาที่มาใช้สิทธิ์เรียบร้อย ระบบขึ้น QR Code ก็นำไปแจ้งที่เคาน์เตอร์พร้อมบัตร ปชช ...ปรากฏว่าไม่สามารถยิงโค้ดเข้าระบบได้ พนง. แจ้งว่างั้นจะลดให้ตอนคิดเงิน ดิฉันก็โอเคกลับมานั่งที่...อาหารก็ทยอยมา กำลังรับประทานไปได้ซักพัก พนง.เดินมาสอบถามถึง QR Code เพื่อจะนำไปเข้าระบบอีกครั้ง ดิฉันก็เปิดโทรศัพท์ใหม่ และสอบถามว่าต้องเข้าไปดูตรงไหน หน้าจอตะกี้มันหายไปแล้ว พนง.แจ้งว่าต้องเข้าใหม่ และกรอกข้อมูลใหม่หมด ดิฉันก็บ่นไปว่าเมื่อสักครู่บอกว่าจะลดให้ตอนคิดเงินนิคะ พร้อมกรอกข้อมูลให้ใหม่ แต่คราวนี้ไม่สามารถกรอกปีเกิดได้ (ระบบมีถึงแค่ 2545) จึงเดินไปสอบถามที่เคาน์เตอร์ พนง.ก็แจ้งว่างั้นไม่เป็นไร เดี๋ยวจะลดให้เองตอนคิดเงิน ....เอิ่มมม!!!! คืออะไรคะ???ตอนใช้สิทธิ์ มค พนง.เดินเอาของที่ระลึก(กระเป๋า) มาให้ถึงโต๊ะ ...คราวนี้ไม่มี พนง.นำมาให้เลยค่ะ คิดในใจว่าเดี๋ยวค่อยสอบถามตอนคิดเงิน ...ทานเสร็จกำลังจะไปคิดเงิน พนง.นำใบเสร็จฉบับใหม่ที่ลดพิซซ่าถาดเล็ก (สิทธิ์วันเกิด) มาเปลี่ยนให้ ดิฉันก็นำใบเสร็จฉบับใหม่ไปคิดเงิน พร้อมสอบถามกระเป๋า พนง.แจ้งว่าของอาจจะหมด ให้มารับวันหลังหรือจะนำส่งให้ที่บ้าน ขณะเดียวกันก็ให้ พนง.อีกคนไปดูกระเป๋า ปรากฏว่ายังมีกระเป๋าเหลืออยู่ก็นำมายื่นให้ดิฉัน ....มันก็น่าจะจบตรงนั้นค่ะแต่พอกลับถึงบ้าน เปิดดูกระเป๋า ซึ่งเป็นของที่ระลึกจาก the pizza company ถึงกับอึ้งค่ะ ...คุณเอากระเป๋าแบบนี้มาให้ลูกค้าได้ยังไง นี่คือจุดที่ตัดสินใจโพสต์เรื่องราวที่เกิดขึ้นดิฉันเป็นลูกค้าของคุณมานานมาก และไปใช้บริการที่สาขานี้บ่อยมาก แต่สิ่งที่ได้รับในวันนี้ทำให้รู้สึกผิดหวังกับบริการของคุณมากค่ะ"
0,ผิดหวังกับพิซซ่ามากไปทานวันนี้ห่อฟิชฟิงเกอร์กับชิคเก้นสติกกลับบ้าน บอกพนังงานย้ำสองรอบว่าขอซอสทาท่าร์ซอสกลับบ้าน สุดท้ายก้อลืมให้มา หงุดหงิดมากคะ เพราะให้ซอสมะเขือเทศมามันไม่เข้ากันเลย อย่าคิดว่าเรื่องนี้เป็นเรื่องเล็กๆนะค่ะ เพราะดิฉันทานพิซซ่าหลายสาขามาก แต่สาขานี้ไปไม่โอเคคะ พิซซ่าคอมสาขาเทสโก้โลตัสถลางค่ะ ภูเก็ต
0,"สั่งไปตอน 18:46 ระบบบอกว่า ออเดอร์จะถึง 19:15 ตอนนี้ 19:55 ละจ้าาาาา ยังไม่โผล่มาเลยโทร.ไปตามรอบนึงละ ไม่เอาได้มั้ย รำคาญ"
0,อย่าสมัครสมาชิกเลยครับ ถ้าไม่อยากเสียค่าโง่แบบผม
0,อีกครั้งที่ลืมซอสให้ โปรหนึ่งแถมหนึ่งแล้วลืมซอส คืออะไรครับ เด็กๆรอรอทานผิดหวังเดือดร้อนต้องออกไปหาซื้อเอง เป็นครั้งที่สามแล้วที่สั่งออนไลน์แล้วเป็นแบบนี้ ไม่ต้องปรับปรุงแล้วครับ ปิดไปเถอะ
0,สาขาโลตัสอุตรดิตถ์ หนักงานเเย่มาก ชักสีหน้าใส่ลูกค้า เรียกเพื่อนพนักงานด้วยกันหันมามองด้วย ช่วยปรับปรุงด้านบริการด้วยคะ ถึงลูกค้าจะไม่ใช่พระเจ้าเเต่คุณรักที่จะบริการเเล้วก็ควรทำมันให้ดี ไม่ใช่มามองชักสีหน้าแบบนี้ เเย่ๆ
0,"หิวมากเลย สั่งไปจะสองชั่วโมงแล้วยังไม่ได้กินข้ออ้างคือระบบผิดพลาดๆ จะรับมั้ยๆ ไม่มีขอโทษลูกค้าซักคำ"
0,สาขาสนามเป้า สั่งพิซซ่า 1 ถาด หน้ามาแค่ครึ่งถาด คือไรคะ
0,สั่งพิซซ่าตั้งแต่ 17.49 มาส่ง 18.52 โทรไปสอบถามบอกคนส่งออกมาส่งแล้วมีส่งหลายเจ้า จากการสอบถามคนส่งบอกมีผมส่งคนเดียว ควรปรังปรุงบริการนะค่ะ การวางแผนในระบบ บุคลากรพอหรือไม่พอ น่าจะมีการวางแผนที่ดีกว่านี้
0,สั่งออเดอร์ออนไลน์ 12.07 น. แต่พิซซ่ามาส่ง 14.10 น. เข้าใจว่าวันนี้ฝนตกแต่นั่นมันคือเหตุผลที่คนสั่งอาหาร delivery มั้ยครับ? รออยู่ครบชั่วโมงพยายามจะโทรบอกแคนเซิลทั้งคอลล์เซนเตอร์และสาขาสุทธิสารไม่มีคนรับสายทั้งสิ้น พนักงานมาส่งบอกผมเป็นเด็กใหม่ ไม่รู้เรื่องใดๆทั้งสิ้น ห่วย ไม่มีความรับผิดชอบกับลูกค้า
0,"สั่งไปรอเกินเวลาส่งมาจะ ชม ละยังไม่ได้ โทรไปถามก็บอกออกมาแล้ว หลังจากโทรถามรออีกครึ่ง ชม ก็ยังไม่มาจะจัดโปรเตรียมคนส่งคนทำให้พร้อมก่อนดีไหมครับ"
0,เจอเส้นผมในพิซซ่าค่ะ ถึงจะเป็นโปร 1 แถม 1 ก็ควรรักษาคุณภาพด้วยนะคะ
0,รสชาติห่วย 
0,ไร้คุณภาพ สมัคร account แล้วสั่งทางออนไลน์ปกติ เมื่อก่อนมาส่งได้ วันนี้บอกว่าไม่จัดส่ง แต่บนเว็ป พื้นที่ก็อยู่ในเขตบริการ 
0,ลงทะเบียนเพื่อจะ สั่ง ออนไลน์ ป่านนี้ยังไม่ยืนยัน ตอบกลับจะได้กินมั้ย ชาตินี้ หรือสั่งวันนี้ได้กินชาติหน้า การตลาดห่วยฝ่ายขายห่วยมากๆแก้ไขด่วนๆๆ
0,วันนี้สั่งตอน 18.19 น มาส่งตอน 19.16 น จะครบชั่วโมงแล้ว ไหนบอกว่าการันตรีส่งภายใน 30 นาที มาส่งช้าแล้วเก็บเงินด้วย แถมพิซซ่าก็เย็นชืดมาก ขอซอสพริกก็ไม่ได้ซักซอง
0,ไปซื้อพิซซ่า สาขาถ.จันทร์ สั่งพิซซ่ามาสองกล่องแต่ไม่ให้ซอสมาบ้าปะวะ กลับมา5ทุ่ม โทรกลับไปร้านก็ปิดไม่มีคนรับ ห่วยชิบ
0,พนักงานน่ายังกะส้นตีน สงสัยทะเลาะกับผัวมา พูดอะไรก็ไม่รู้ฟังไม่ทัน ของหมดก็ไม่แจ้งกูด้วยงั้นกูไม่แดกหรอก 
0,รับปรุงด่วนเลยครับ เรื่องเวลาเสริฟให้ลูกค้า นานเกิน
1,อร่อยมาก โดยเฉพาะหน้า อะโลฮ่า และ ซีฟู้ด คริคริ
1,Big C นครปฐม บริการดีค่ะ หน้าเต็ม บอกโปรทุกอย่าง
1,วันนี้โทรสั่งพิซซ่าเเถวหนองเเขมค่ะไม่เเน่ใจว่าจากสาขาไหนนะค่ะคือบริการส่งรวดเร็วดีค่ะเเต่พิซซ่าหน้าดับเบิ้ลชีสชีสมันไม่ทั่วหน้าค่ะคือกองกันตรงกลางซะมากกว่าเวลาดึงขึ้นมาชีสมันไหลไม่ติดพิซซ่าเเต่ติดที่กระดาษเเทนรบกวนปรับปรุงหน่อยนะค่ะเเต่รวมๆเเล้วก็ดีค่ะ
1,ส่งเร็ว รสชาติดี ชอบโปร 1 แถม 1 มากๆ น่าจะมีโปรนี้บ่อยๆนะ
1,"ยังอร่อยเหมือนเดิม บริการดี มีหลายสาขาให้ใช้บริการ"
1,บริการดีมากค่ะ พอดีสั่งแล้วฝนพึ่งตก manager เดินตากฝนมาส่งเองเลยค่ะ
1,ชอบแป้งบางกรอบที่ซูดเลย เครื่องเนื้อแน่น ซอลอร่อยใช้บริการสาขาเมืองทองทั้ง carry out และ delivery พนักงานเฟรนลี่ ประทับใจครับ
1,สั่งออนไลน์ ง่ายสะดวก ส่งตรงเวลา พิซซ่าแป้งบางกรอบอร่อยทุกหน้าเลย มีโปรสุดคุ้มบ่อยๆด้วย
1,โคตรอร่อย จัดให้เป็นที่สุดแห่งพิซซ่ายี่ห้อตลาดในไทยเลย
1,อร่อยดีผมชอบนะ....สั่งไม่นานก็ได้แระ....
1,อร่อยคุ้มค่าคุ้มราคาชอบมากค่ะ
1,อร่อยมาก คุ้มสุดๆ โปรที่ดีที่สุดในวงการพิซซ่าตอนนี้
1,พิซซ่าอร่อยทุกชิ้น แป้งบางกำลังดี น้ำจิ้มข้าวมันไก่อร่อยมากๆ 
1,พนักงานบริการดี อาหารอร่อย
1,"สาขาเซ็นทรัลแจ้งวัฒนะบริการดีมากครับพนักงานเป็นมิตรแต่อยากให้ขยายพื้นที่ร้านหน่อยครับ"
1,เป็นพิซซ่าที่อร่อยมากที่สุดกินมาหลายสิบปีละ
1,พิซซ่าอร่อยที่สุดในโลกเลยแป้งไม่หนามากเกินไปค่ะ
1,มาทานที่ยูเนียนมอลล์ พนักงานน่ารักมากค่ะ โดยเฉพาะพนักงานผู้ชายใส่แว่น ไม่แน่ใจว่าชื่ออะไร แนะนำเมนู แล้วก็คอยสังเกตตลอดค่ะ
1,ไปทานที่สาขา ซีคอน ไปทาน5คน จ่าย1170 บาทคุ้มมากๆ อร่อยถูกปากทุกคน พิชซ่าอร่อยกว่าเจ้าอื่น พนักงานน่ารัก จะกลับไปทานอีกแน่นอน
1,"ราคาอาหารคุ้มค่ากับราคาค่ะเห็นหลายๆคอมเม้นไม่โอเคกับที่นี่แต่ส่วนตัวดิฉันโอเคมากค่ะ"
1,พนักงานบริการดีมากเลย โดยเฉพาะพี่ผู้หญิงผมสั้นที่เป็นผู้จัดการร้าน
1,บริการน่ารักทุกคนเลยคร้า
1,สาขาเซ็นทรัลพระราม2 บริการดีมาก แม้ว่าลูกค้าจะเยอะ
1,พึ่งไปทานมาเมื่ออาทิตย์ที่แล้ว อร่อยมากเลยค่ะ
1,เมื่อวานไปทานที่the mall บางกะปิ พนักงานน่ารักทุกคนเลยนะคะ บริการให้โดยไม่ต้องร้องขอ พูดจาสุภาพ หน้าตายิ้มแย้ม อาหารเติมตลอด ฝากชื่นชมด้วยนะคะ
1,กินที่บางกะปิมา พนักงานใจดีทุกคนเลย
1,"ดีมากๆเรย สาขาเซนแจ้งพนักงานเฟรนลี่ทุกคนเรย"
1,อาหารอร่อยมีให้เลือกเยอะมาก
1,คุ้มมาก
1,ฟิซซ่าอร่อยมากครับ
1,สำหรับสาขา ที่ไปทาน พนักงานบริการน่ารักมาก ครั้งต่อไป บริการแบบนี้อีกนะ 
1,วันนี้ไปทานที่สาขาเซ็นทรัลแจ้งวัฒนะ น้องพนักงานบริการดี อาหารรสชาติใช้ได้
1,โดยรวมถือว่าโอเคค่ะ
1,วันนี้ไปกินพิชซ่าที่เซ็นทรัลสาขารัตนาธิเบตรมาครับ พิชซ่าอร่อยเหมือนเดิมหลังจากที่ไม่ไปได้ไปนาน พวกหัวหน้ากับพนักงานก็เป็นกันเอง
1,รับประทานมานานแล้ว ตั้งแต่อยู่ที่สีลม เวลามีนัดทานอาหารกับเพื่อนๆ จะเป็นตัวเลือกแรกๆ
1,อร่อย ไม่แพ้ร้านอิตาเลี่ยนร้านอื่น
1,ยอดเยี่ยมมาก
1,อาหารอร่อยรสชาดดี
1,อาหารอร่อย พิซซ่าเครื่องเยอะ คุณภาพอาหารดีค่ะ พนักงานน่ารักมากๆเลย
1,อาหารอร่อยมากๆ ทุกเมนู ไม่เคยผิดหวังเลยคะ
1,อาหารอร่อย คุ้มค่ากับราคา บรรยากาศดี พนักงานก็เอาใจใส่ดี มีโอกาสจะไปอีกค่ะ
1,ไปทานมาเมื่อเย็น อาหารอร่อยมากๆเลยค่ะ 
1,ประทับ ใจทุกครั้งที่มา บริการดีมาก
1,อาหารรสชาดดีครับ บรรยากาศร้านนั่งสบายๆ
1,หวังว่าจะยังคงรักษามาตรฐานแบบนี้ต่อไปไดดีแบบนี้เรื่อยๆ 
1,อาหร่อย สดคุ้มราคา มากกกก
1,หลังจากคุณภาพตกไปพักนึง ช่วงนี้กลับมาอร่อยเหมือนเดิมแล้ว 
1,ไปทานมา 2 ครั้ง ครั้งแรกไม่ค่อยประทับใจเท่าไหร่ เรื่องอาหารล่าช้า สั่งได้ไม่เต็มที่ แต่พอครั้ง ที่ 2 ทางร้านได้ปรับปรุงด้านบริการดีขึ้นมากค่ะ
1,ชอบมากค่ะ อาหารอร่อย
1,รสชาติอร่อย ราคาประหยัด 
1,อร่อยมาก เร็วดี บริการดี
1,อร่อยดีครับคุ้มค่ากับราคาที่จ่าย
1,ไปชิมกันเยอะๆนะค่ะ
1,อาหารอร่อยมากๆค่ะขอบอก รับลองจะติดใจ
1,มันเป็นศิลปะ!..อร่อยและถูก.ผมให้ผ่านครับ
1,ของมีคุณภาพ อร่อย และสมกับราคามากคะ 
1,อาหารแค่มองเห็นปุบก็หิวเลยครับ
1,อาหารอร่อยคะทานบ่อยมากถ้ามีโอกาศจะมาอีกคะ
1,สุดยอดครับ อาหารคุณภาพดีจริง
1,อยากไปนะต้องหาเพื่อนไปหลายๆคนถึงจะอร่อยนะ
1,น่ากินฟุดๆ.หิววววเลยยย ต้องไปลองชิมสักหน่อย
1,ไม่มีอะไรไม่ทำให้เรารูสึกไม่ ชอบเลยละ้ เต็มๆเลย ชอบครับ.
1,ช่วงโปรฯ คุณภาพเกินราคาคะ
1,อร่อยมาก ราคาโอเครเลยค่ะ
1,อาหารอร่อยมากคะ
1,คุณภาพและการบริการระดับ 5 ดาว
1,อาหารอร่อยมากๆ ค่ะ
