class,message
0,มาทานสาขา CentralWorld ก็แจ้งพนักงานว่าควรจะมีป้ายบอกตรงน้ำสลัด เพราะตักผิดระหว่างบลูชีสกับซีซาร์ ซึ่งหน้าตามันเหมือนกันมากๆ พนักงานพูดว่าไม่มีค่ะ เป็นแบบนี้มานานแล้วค่ะ คือที่บอกไปไม่ใช่จะตำหนิแค่แนะนำเพราะถ้าตักผิดเราไม่กินก็ต้องทิ้ง แนะนำด้วยความหวังดีแต่โดนพูดกลับแบบนี้ช้ำใจค่ะ จริงๆแค่พูดว่าค่ะจะลองนำเสนอให้ทางสาขาทราบเพื่อปรับปรุงหรืออะไรก็ได้ คือถ้าคุณจะไม่เปลี่ยนก็ไม่เป็นไรแต่แค่พูดดีๆกลับมาหน่อยก็ได้ ปล. เกลียดบลูชีสมากๆ กินไปแทบขย้อน
0,"วันนี้ไปตั้งใจจะไปทานสาขาเดอะมอลท่าพระแต่พอไปถึงคนเยอะ เราเลยสอบถาม พนง ด้านหน้าที่เคยรับออเดอร์ว่า มีสาขาที่ซีคอนบางแคมีไหม ซึ่ง พนง ตอบว่ามี เราเลยย้ำอีกครั้งว่า บางแค นะค่ะ พนง ก้อยืนยันว่ามี เราเลยตั้งใจจะไปทานที่นั่น เพราะเราม่แน่ใจว่ามีรึป่าว พอไปถึงสรุปว่า""ม่มีจร้า""อารมเสียมากกก ตั้งใจมากกินแต่ม่ได้กิน เซง!!! ระดับ 10 บอกเลย รบกวนทางบริษัทอับเดท สาขาทั้งหมดให้ พนง ทราบด้วยนะค่ะลูกค้าจะได้ม่เสียทั้งเวลาและความรู้สึก"
0,จริงๆชอบทานมากแต่ก่อนทานบ่อยมาก ทางบ้านก้ชอบนะคะ วันนี้ไปทานสาขาแฟชั่น สเต็กรสดูไม่ค่อยเข้มข้นเหมือนแต่ก่อนเลย แต่ก้ยังรสโอเค แล้วที่สำคัญตอนเข้าร้าน ยืนมองหาพนักงาน ไม่มีพนักงานพาไปนั่ง เดินไปเอง ยกมือเรียก มองนะคะแต่ไม่เดินมา จะขอเมนูก้กว่าจะได้ ไปยืนขำคุยกันเสียงดังตรงที่รับอาหารมาเสิร์ฟ ตอนจะชำระเงินก้กว่าจะมีพนักงานมารับ ก้นานอะคะ อยากให้ปรับปรุงกันนะคะ หรือทางร้านเห็นแค่ว่าเป็นเด็กนศ. เลยไม่สนใจ
0,สเต็กออกช้าไปหน่อยนะ กินสลัดรอจนอิ่ม เติมแล้วเติมอีกก็ยังไม่มา เลยห่อกลับบ้านทุกครั้ง
0,"วันไปกินที The Mall Bang Khae เวลา 16:55 น.ทำไมชีสโทสกรอบข้างเดียวอีกข้างไม่มีเนยด้วยซ้ำทำให้เหนียวมากไม่รู้ว่าทำผิดสูตรหรือป่าวมีใครช่วยตอบได้ไหมคะ"
0,สาขาเซนทรัลเฟสติวัล หาดใหญ่ ผลไม้น้อยจัง มี 4 อย่าง แตงโม แคนตาลูบจืดๆ ฝรั่ง และสัปปะรด ซึ่งเปรี้ยวมากกกก ไม่ประทับใจฉากจบนี่แหละค่ะ
0,รบกวนช่วยตรวจสอบความสะอาดของเก้าอี้เด็กหน่อยนะค่ะ ยกมาทีเป็นคราบเต็มที่นั่ง รอบๆๆเหนียวหมด ขอบคุณค่ะ
0,สาขาเดอะริเวอร์ไซด์ พลาซ่า เจริญนคร อยากให้พนักงานขออนุญาตก่อนจะเติมน้ำ และก่อนจะวางอาหารค่ะ ขณะที่ลูกค้ากำลังก้มหน้าก้มตาเอร็ดอร่อยกับอาหารอยู่นั้น เหยือกโค้กก็ได้พุ่งเข้ามาที่กลางวงโต๊ะอย่างไม่มีปี่มีขลุ่ย
0,ซุปต้มยำกุ้งที่ซิซเลอร์ สาขาเซนทรัลชลบุรี เค็มๆจืดๆค่ะ ปรับปรุงรสชาติหน่อยนะคะ
0,เมื่อก่อนนานๆ ทานสักหน เดือนๆ หนึ่งสองสามหน จากนี้ตั้งใจจะเปลี่ยนทุกมื้อเที่ยงของทีมงานจากภัตตาคารกาแฟคาวบอย (สงวนชื่อร้าน) มาที่ซิสเล่อร์ แต่หลังจากไปสำรวตเองเมื่อวันเสาร์ที่สาขาอิสต์วิลล์ กับมาพบรีวิวทำให้รู้สึกไม่ค่อยน่าไว้วางใจจะฝากมื้อเที่ยงเลย ทางผมไม่นั่งแช่นะครับ เพราะปกติไปแช่ที่สตาบัคกันเป็นร้านประจำหลังอาหารอยู่แล้ว เก็บโต๊ะไม่เท่าไหร่ แต่อาหารยังไม่หมดจานดีรีบมาเก็บแบบเงียบๆ เลย อยากสั่งอาหารเครื่องดื่มเพิ่ม ตอนนี้ไม่กล้าสั่ง .. เอาน่าไม่เป็นไร เดี๋ยววันอื่นพากันไปเทสต์สาขาอื่น คาดหวังว่าจะไม่พบความผิดหวังเหมือนรีวิวที่มาเก็บข้อมูล
0,"สาขาเซ็นทรัลระยอง วันเสาร 28.5.59 มาทานสลัดของมีครบ แต่ข้าวดิบวันนี้ 30.5.59 มาทานอีก สลัดของขาดไปเยอะ เราคั้งใจมาทานฟักทอง ไม่มีเลย ถามพนักงานบอกอบอยู่ ตั้งแต่เข้ามาที่ร้าน จนทานเสร็จร่วมชั่วโมงก็ไม่เห็นมีฟักทอง ผิดหวังครับ คงไม่มาทานสาขานี้ละครับ ขาดความพร้อม"
0,นั่งกินอยู่ใกล้จะอิ่มแล้ว มากับลูก เข้าใจว่าอาจจะทำพื้นเปื้อน ลูกค้าก็ไม่เยอะนะคะ แต่พนักงานมากวาด ขณะที่กำลังทานอยู่ ต้องการไล่ลูกค้าหรือเปล่าคะ รู้สึกแย่มากเลยค่ะ ซิลเลอร์อุดร
0,เราไปกินสาขาหาดใหญ่ (ลกด.) สั่งอาหารไปรูปมีเฟร้นฟราย แต่พออาหารมาไม่มีเฟร้นฟราย เราก็สงสัยแต่ไม่ได้ถาม พนง. คิดว่าคงไม่มีมั้งก็กินไปจนหมด สักพักโตะข้างๆ สั่งเมนูเดียวกัน แต่ในจานมีเฟร้นฟรายด้วย เรานี่นอยด์เลย เพราะไม่ได้กินเฟร้นฟราย ฮ่าๆ
0,สาขาเซนทรัลภูเก็ต เวลาไปกับเพื่อนๆ พนักงานทำสีหน้าไม่ค่อยดีเท่าไร เด็กแล้วทำไมคะ ? แต่รสชาติยังดีเหมือนเดิมค่ะ fc ค่ะ
0,ปรับปรุงความสะอาดบ้างนะคะสาขาขอนแก่น แมลงสาบมากินเป็นเพื่อนตลอดเลยค่ะ เมนูสลัดล้างสะอาดๆหน่อยและควรสะอาดกว่านี้มากๆให้สมราคาที่ตั้งไว้ค่ะ
0,ปกติก้อไปทานบ่อยค่ะ เวลาทานสเต๊กไม่หมดก้อจะห่อกลับบ้าน และทาง จนท.ก้อจะห่อใส่กล่องให้ทั้งสเต๊กและผักในจาน แต่วันนี้ไปทานก้อได้ห่อกลับบ้าน แต่เมื่อถึงบ้านเปิดจะทานเจอแต่สเต๊กแต่ไม่มีผักในจานเหมือนเคย ไม่ทราบว่าเปลี่ยนการห่อกลับบ้านโดยไม่ใส่ผักให้แล้วเหรอค่ะ เสน่ห์ของซิสเลอร์คือผักในจานนะค่ะ เมื่อเปิดมาไม่เจอผักมันดูไม่สวยงามเลยเลยค่ะ รบกวนตรวจสอบให้ด้วยค่ะ ขอบคุณค่ะ
0,เรื่องเจอทากในสลัดผักจะว่ายังไง หลายๆเรื่องถ้าไม่คิดปรับปรุงอีกหน่อยลูกค้าหายหมดแน่
0,ร้านอาหารหรือสนามเด็กเล่น เละเทะวุ่นวาย น่ารำคาญมากๆ จะให้พึ่งสำนึกพ่อแม่ หรือผู้ใหญ่อย่างเดียวคงไม่พอหลอก เพราะถ้ามีคงไม่พาเข้ามากัน ให้มันเดือดร้อนคนอื่นเค้า พวกที่ดูแลลูกหลานตัวเองดีก็ยังพอทำเนา แต่ไอพวกที่เอามาปล่อยเรี่ยราดไม่สนอะไร เอาแต่ก้มหน้าก้มตากินอย่างเดียวนี่เลวมาก
0,อร่อยทุกเมนู ผักสดมาก แต่ไม่ทราบว่าเมนูสเต็กแซลมอนมีอย่างเดียวหรือ? สั่งอย่างได้อีกอย่าง สามรอบละค่ะที่เซนทรัลชลบุร
0,ทุกอย่างยังโอเคค่ะ ยกเว้นสลัดบาร์ที่ของที่เราชอบลดลง เช่น ร้อคเก้ด และ ฟัดทองย่างที่ลูกเราชอบมากๆ.. อยากสอบถามว่านำเมนูพวกนี้ออกแล้วหรือเปล่าคะ
0,"ถึงผมเคยเป็น พนง. ของที่นี่ แต่เมื่อ ื่ิผมออกไปแล้ว เเละ กลับมาใช้บริการ เด็กคุณก้ควรบริการผมเหมือนลูกค้านะคับ ถึงตอนอยู่ด้วยกันมี หมันหน้ากันบ้าง ก้เป็นเรื่องปกติป่าววะ เด็กคุณเดินจะชนผมอยุละ มองหน้าตั้งแต่หัวยันตีน ทำไมหรอคับ? ถ้าผมใส่เสื้อยืดธรรมดา ๆ กางเกงขาสั้น มันจะทำให้เด็กคุณดูถูกผมขนาดนี้เลยหรอ ผมไม่อยากมีเรื่องในร้านนะครับ ถึงจะเคยมีหมันหน้ากันมาก่อนก้เหอะ และที่ผมออกก้เพราะความลำเอียงในสาขานี่ละ ผมใส่ริชแบรนตอนทำงาน เขามาเตือนให้ถอดออก โอเครผมถอดออก พอมันใส่นาฬิกา ผมเตือนกลับมาบอกอย่ายุ่ง มาก่อนแล้วไง เดียวมีคว่ำตอนผมทำงานเกลียดกันไม่ว่าตอนผมลาออกมาเป็นลูกค้า ช่วยปฏิบัติกับกูให้เหมือนลูกค้าหน่อยคับ"
0,สาขาเซ็นทรัลปิ่นเกล้า ไม่รับลูกค้าตั้งแต่ ทุ่ม 40 วันอาทิตย จะรีบปิดไปไหนจ้ะ เขียนไว้ปิด 3ทุ่มมะใช่หรา
0,"ผมเป็นแขกประจำของSizzlerเลยก็ว่าได้ เดือนนึงต้องใช้บริการอย่างน้อย3-4ครั้ง เพราะเป็นคนชอบทานอาหารประเภทนี้ ผมเองใช้บริการมาหลายสาขาเพราะอยากทราบถึงความหลากหลายของสลัดบาร์ รสชาติอาหารและการบริการของพนักงาน จึงอยากเสนอให้ทางSizzlerได้ปรับปรุงการบริการตามนี้ 1.พนักงาน คือ งานบริการ ไปอธิบายให้พนักงานเข้าใจต่อกันเองละกัน (คงเข้าใจนะครับ)2.เรื่องคิว คือ อย่าให้ผิดพลาดโดยเด็ดขาด เพราะผลที่ตามมามันเลวร้ายมากแล้วแต่คนจะคิด (จริงปะ)3.ใส่ใจในการเติมอาหารบนบาร์ และ การรีฟิว คือ ผมเข้าใจว่ามันมีหลายเหตุการณ์ที่เกิดขึ้น ณ ช่วงเวลานั้นๆ ซึ่งอาจทำให้ล่าช้าอละต้องรับเมนู แต่เหนือสิ่งอื่นใด อย่าลืมการเติมอาหารและการรีฟิว เป็นอันดับแรก เพราะมันคือสิ่งที่ทำให้คนโมโหหิวได้4.พยายามจดบันทึกหรือจดจำให้แม่น เวลาที่ลูกค้าสั่ง ต้องทำตามที่ลูกค้าต้องการ เช่น ความสุกของอาหาร ไม่เอาเนย ชีส เป็นต้นผมเข้าใจตัวพนักงานนะครับ ยิ่งคนเยอะ งานก็ยิ่งเยอะ แต่เหนือสิ่งอื่นใด งานบริการ เป็นสิ่งสำคัญอย่างยิ่ง มันจะเป็นตัวชี้วัดความพึงพอใจได้เลยนะครับ ผมแค่แนะนำให้ปรับปรุงเรื่องเหล่านี้ และหวังว่าจะได้รับเสียงตอบรับที่ดีขึ้น ผมเองก็จะยังคงเป็นลูกค้าประจำเหมือนเดิมต่อไป"
0,สลัดของเริ่มน้อยแล้วอะคะ
0,บัตรสมาชิกหมดอีกแล้ว ค่ะ คือถามมาหลายเดือนก็หมดล่าสุดมาถามที่สาขาเมกาบางนาก็หมดอีกแล้ว
0,เมื่อวันศุกรไปทานที่เซ็นทรัลอุดรฯ ปกติก็ไปทานบ่อยๆ ไปทานเมนูโปรโมชั่นวันธรรมดาเพราะเน้นสลัด มีลูกชายวัย 5 ขวบไปด้วย วันศุกร์นี้ก็ไป พนักงานไม่เอาเมนูโปรโมชั่นมาให้ ตอนนั้นเวลา 11.00 ก็อ่ะไม่เป็นไร สั่งเมนูปกติ ทีนี้พนักงานบอกให้สั่งให้น้องด้วย เราเลยบอกน้อง 5 ขวบเองนะคะ ปกติน้องมาไม่เคยเสีย แล้วเราเคยอ่านเจอในนี้ แอดมินเคยมาตอบว่าต่ำกว่า 7 ขวบไม่ต้องสั่งให้น้อง แล้วลูกเราไม่ทานด้วยค่ะ ทานแค่เฟรนฟรายในจานหลักของแม่ พนักงานก็บอกสั่งกุ้งทอดก็ได้ค่ะ 99 บาท เราก็ยืนยันว่าน้องไม่ทานค่ะ เขาก็บอกวันนี้ผู้จัดการอยู่ แม่เราตัดความรำคาญเลยให้สั่งให้ นี่เมนูโปรโมชั่นก็ติดหราหน้าร้านแต่ไม่เอามาให้เราเลือก ตอนแรกเราก็คิดว่ายังไม่ถึงเวลาป่ะวะ แต่มาเช็คในเพจก็ไม่ใช่นะ บอกตั้งแต่ร้านเปิดนะเมนูโปรอ่ะ สรุปกุ้งสั่งมาลูกเราก็ไม่กินอ่ะ เราอยากรู้แค่ว่าเด็กอายุเท่าไหร่ถึงเสียเงิน เรายินดีทำตามกติกานะ เคยอ่านเจอว่า 7 ขวบถ้าผิดจะได้เข้าใจใหม่ เมนูโปรโมชั่นก็ไม่เอามาให้ ไปตอนร้านเปิด เซ็นทรัลอุดร
0,"วันนี้ได้ไปทานอาหารที่ Sizzler สาขาเซ็นทรัล ปิ่นเกล้ามาได้สั่งน้ำชามะนาว Refill ได้น้ำชามะนาว 1 แก้ว + 1 เหยือก ซึ่งพอทานหมดพนักงานบอกว่าไม่สามารถเติมได้แล้วเพราะเหยือกที่ให้มาคือ Refill ผมว่าถ้าจะให้ทานในปริมาณจำกัดแบบนี้ยกเลิกคำว่า ""Refill"" เถอะครับ เพราะคนเค้าจะเข้าใจว่าเติมเท่าไหร่ กี่ครั้งก็ได้ ปล.นี่เป็นครั้งที่ 2 แล้วที่เจอแบบนี้ ก่อนสั่งถามพนักงานแล้วนะครับ ว่า Refill ใช่ไหม พนักงานตอบว่าใช่จึงสั่งมาครับ"
0,เมื่อวันเสาร์ที่5 มี.ค. 59 ช่วงประมาณ4-5โมงเย็น ไปกินซีสเลอร์ที่สาขาเซ็นทรัลเวิล์ด ก็ได้กินซุปต้มยำไก่เหมือนทุกครั้ง แต่ครั้งนี้พบว่าไก่ที่ใส่ในซุปจะแตกต่างจากเดิมคือ เป็นไก่สเต็กที่นำมาหั่นเป็นชิ้นสี่เหลี่ยมเล็กๆ ไม่แน่ใจว่าเป็นสูตรใหม่ของทางร้านหรืออย่างไร ด้วยความสงสัยจึงได้สอบถามไปยังซีสเลอร์ แต่จนบัดนี้ยังไม่ได้รับคำตอบเลย จนท.แจ้งว่ากำลังติดตามเรื่องให้ ใช้เวลากว่าหนึ่งอาทิตย์แล้ว(แค่สอบถามข้อเท็จจริงไปยังสาขา)ยังไม่มีความคืบหน้า จึงอยากถามลูกค้าท่านอื่นๆว่าใครเคยเจอแบบนี้บ้างหรือเปล่าคับ
0,วันนี้ที่สาขาเดอะมอลล์โคราชพนักงานรับออเดอร์บริการไม่ประทับใจเลยคะ สายตามองลูกค้าดูถูกมากคะ น้ำเสียงห้วนมาก คำพูดไม่ไพเราะเลยคะ อยากทำงานบริการ สายตา คำพูดควรให้เกียรติลูกค้าทั้งต่อหน้าและลับหลังนะคะ แต่พนักงงานเสริฟคนอื่นๆบริการดี มีมารยาท น่ารักทุกคนคะ ยกเว้นคนเดียว คนรับออเดอร์ ปลาเน่าตัวเดียว เหม็นไปทั้งคลองนะคะ
0,วันนี้ไปทานที่สาขาฟิวเจอร์ฟาร์คชั้นล่าง ครั้งที่แล้วเจอหนอนในผัก ผักนี่คงปลอยสารดีมากค่ะ ส่วนวันนี้เจอแมลงชนิดนึงเดินเกาะอยู่ตรงขอบบาร์ กลัวว่ามันจะลงไปในอาหาร ลูกค้าท่านอื่นอาจจะรู้สึกไม่ดีได้ ควรปรับปรุงเรื่องสุขอนามัยด้วยค่ะ ส่วนสาขาที่อยู่ในzpell พนักงานบริการดีมากค่ะ เรากินsizler บ่อยมาก เจอตัวอะไรก็ไม่สะท้านเลย brand loyalty มากกกกกก ครั้งน่าจะเจอตัวอะไรอีกดี...
0,ไปกินมาเมื่อวานรู้สึกว่ามาตรฐานต่ำลงมาก อาหารรายการลดลงเยอะมาก ซุปใสแจ๋วใม่มีความข้น รู้สึกผิดหวัง อาหารแพงขึ้นไม่ว่าแต่จะทำให้ดีขึ้นได้ไหม เอาsizzlerของฉันคืนมา :(
0,อยากให้ปรับปรุงในเรื่องของการบริการมากๆ โดยเฉพาะพนักงาน ไปกินมาทั้ง 2 ที่คือเป็นเหมือนกันหมด ทั้งสาขา seacon square และ central bangna ส่วนรสชาติของอาหารใช้ได้ อร่อย สะอาด
0,สลัดบาร์ของน้อยลงเยอะเลย เมื่อก่อนมีหลากหลายกว่านี้
0,"วันนี้ไปกิน Sizzler สาขา Central Festivalเชียงใหม่ เดินกันไป 4 คนพ่อแม่ลูกเล็ก พนักงานหน้าบึ้งใส่ งง แล้วพอไปนั่งที่แล้ว ไม่รู้ว่านางถือเมนูตามมา เราก็รอน้องพนง. มาเช็ดโต๊ะเพราะตอนเดินเข้ามาเห็นแว้บๆ เค้าเพิ่งเก็บโต๊ะ สักพักก็มีมาเช็ด สามีก็เกรงใจพนง.หน้าหงิกคนนั้น เลยขอเมนูมาถือเองแล้วจะดูเอง ระหว่างนี้ทุกคนยืนรอให้โต๊ะเสร็จ นางก็ยื่นให้หน้าบึ้งแล้วเดินออกไปเลยสามีงง ส่ายหัวกับเรา ปกติฮีจะไม่ค่อยสนใจใครนะเราเลยบ่นกับน้องผช.ที่เช็ดโต๊ะ ว่าหน้าตาไม่รับแขกเลย ไม่ต้องให้มารับออเดอร์นะ ไม่เจริญตา เสียอารมณ์จริงๆต้องปรับใจ ปรับอารมณ์ เพราะตั้งใจมากินมากสาขานี้มากินไม่บ่อย แต่ที่สาขาแอร์พอร์ตพลาซ่าบ่อยกว่าแต่ครั้งนี้ สามีบอกไปกินสาขานี้เหอะใกล้บ้านน้อง พนง.ผช. ก็ได้แต่ยิ้มๆ ไม่พูดไรถ้าเป็นแบบนี้ ไม่พร้อมรับแขกไปทำงานในครัวหรือลาหยุดดีกว่ามั้ยเนี่ยพนง. ผญ. ผอมๆ ตาตี่ หน้าบูด สาขาเซ็นทรัลเฟสติวัลเชียงใหม่ ไร้มารยาทที่สุด"
0,"สาขาเซ็นทรัลภูเก็ตคะ อยากทราบว่าสาขานี้ทำไมไม่มีผักขมคะ ตอนแรกนึกว่าไม่มีแค่วันนั้นวันเดียว แต่หลังจากนั่นไปทานก็ไม่มีตลอด คือ ผักขมไม่สามารถข้ามมาเกาะภูเก็ตได้หรอคะ??..ส่วนพนักงาน ตอนมาต้อนรับมาที่โต๊ะ กับรับออเดอร์ ดีมากๆ แต่หลังจากนั้น พยายามเรียกให้เก็บจานให้เติมน้ำ ไม่มาหา ไม่เดินผ่านสักคน พยามยามมองหา ก็ไม่มา คือถ้าเป็นอย่างนี้ เวลาจะจ่ายเงินขอเดินผ่านออกจากร้านไปเลยได้ไหม ไหนๆก็ไม่อยากมองลูกค้าอยู่แล้ว ขอบคุณคะ"
0,วันนี้ไปทานที่สาขา เซ็ลทรัลปิ่นเกล้า อาหาร ร้าน ok ค่ะ เเต่การบริการพนักงานเเย่มากๆ เรียกสั่งไม่ค่อยมองหลบสายตา เดินจะชนลูกค้าหลายรอบ จำหน้าได้นะค่ะ แล้วก็เรื่องสั่งโค๊กแบบรีฟิว ก็ไม่ค่อยเห็นเดินบริการ คือจะเอาต้องขอเหมือนไปขอเขากิน ปรับปรุงหน่อยนะค่ะ.
0,มารับออเดอร์ช้าไปนิดนุงค่ะ ^^
0,รสชาติอาหารดีค่ะ แต่พนักบริการแย่ไม่มีมารยาท ทานยังไม่เสร็จมาเช็คบิลโดยไม่เรียก ทั้งสาขาเซ็นทรัลลาดพร้าดและปิ่นเกล้า ช้าด้วย
0,อาหารจานหลักรอนานมาก ถ้าลูกค้าเยอะเมื่อไหร่เหมือนจะเชิญลูกค้าออกจากร้านตลอดเวลา #สาขาแฟชั่นไอซ์แลนด์
0,เมื่อวันที่ 10.07.57 ที่เดอะมอล์ล บางแค เส้นพาสต้า ไม่สุกพอกินเข้าไปมันกรุบๆ เลยเรียกเมเนเจอร์มาบอกว่าเส้นไม่สุกนะ เมเนเจอร์เลยเดินไปตักมาเทส แล้วก็เดินกลับมาถามเราว่าเราไปตักมานานหรือยัง เรากับแฟนเลยบอกว่าคงจะเป็นหม้อที่แล้ว แต่ประเด็นคือทำไมไม่เทสว่ามันสุกหรือยังก่อนเอา ออกมาว่างให้ลูกค้าตักคะ...แค่อยากรู้ !!!
0,เมื่อวานไปทานที่เดอะมอลล์บางแค เสียความรู้สึกมาก พนง.บริการดี แต่แย่ตรงที่สลัดบาร์ผักน้อยมากหมดก็ไม่เติม แล้วอย่างฟักทองอบถามพนง. พนง.บอกไม่มีมาเป็นเดือนแล้วเกือบทุกสาขา แต่ทำไมอาทิตย์ก่อนยังมีเห็นที่สาขาอื่นอยุ่เลย แล้วอย่างซุปต้มยำ ตักไปมีแต่น้ำ เดินมาดู3รอบก็ยังไม่เปลี่ยนหม้อ...รบกวนช่วยดูให้ด้วยนะค่ะ ลูกค้าคนอื่นจะได้ไม่เสียความรู้สึก เพราะถ้าเทียบกับสาขาอื่นที่ไปทานมา สาขานี้แย่สุด บอกตรงๆค่ะ แก้ไขด่วนนะค่ะ!!
0,"เมื่อวานได้ไปทานที่สาขาเซนทรัลพระรามเก้า ได้สั่งอาหารหลายเมนู และขอสั่งห่อกลับบ้าน จานที่ห่อกลับคือ 'Spicy Grilled Chicken and Smoked Pork Sausage' และ 'Pork loin and Smoked Pork Sausage' พร้อมมันบด1ลูก และขนมปัง3แผ่นแต่สิ่งที่พบหลังกลับมาบ้านคือได้ Spicy Grilled Chicken 1 ชิ้นPork Loin 1 ชิ้นSmoked Pork Sausage 1 ชิ้นมันบด 2 ลูกไส้กรอกหายไป1ชิ้นและมันบดก็ได้เกินมาจากจานใครก็ไม่ทราบ รวมทั้งขนมปังก็ไม่ได้กลับมาเลย ลูกค้ามีหน้าที่ต้องตรวจสอบของเองก่อนออกจากร้านทุกครั้งหรือคะ มันบดกับขนมปังดิฉันไม่ได้ติดใจอะไร แต่ไส้กรอกหายไปดิฉันสั่งจานธรรมดาไม่ดีกว่าหรือ จ่ายราคาเต็มไม่โปรโมชั่นยังได้แบบนี้ ถ้าได้สิทธิ์โปรจะเป็นอย่างไร รบกวนพิจารณาเรื่องนี้แล้วปรับปรุงด้วยนะคะ"
0,ราคา ขึ้นอยู่ตลอดแพงขึ้นเรื่อยๆ แต่อาหารแย่ลง salad bar ของก็น้อย ไม่มีการเพิ่มหรือพัฒนา แต่ราคาขึ้นเอา อบชีสก็ไม่มีแล้ว ราคา Salad bar 199 แล้ว แต่ของเหมือนเดิมถ้าเพิ่มหรือพัฒนาจะไม่ว่า
0,สาขาเซนทรัลเฟสติวอลภูเก็ต นอกจากจะให้รอนานถึง 15 นาที แล้วยัง เบะปากใส่ลูกค้า สุดยอดบริการแห่ง service mind เลยครับ sizzler ได้มอบมื้อที่จะจดจำไปอีกนานครับ
0,"วันนี้ตั้งใจมาใช้สิทธิ์ samsung galaxy gift ชุดสเต็กไก่ สวีทแอนด์สไปซี่ + เป๊ปซี่รีฟิล มูลค่า 304 ฟรี เพราะเป็นสิทธิ์ของ curved TV แต่พอมาใช้จริงๆ บอกไม่ร่วมบริการ (สาขาเซ็นทรัลพระราม 9 ) แต่ทำไมในเงื่อนไขไม่แจ้งก่อนว่าสาขานี้ไม่ร่วม เดินเข้ามาก่อนรอคิวก็ถามพนักงานแล้วว่าใช้สิทธิ์ samsung galaxy gift นะ ก็พยักหน้า เราก็รอคิว พอเข้ามานั่งสั่งอาหารข้างในบอกไม่ร่วม คือไร แบบนี้อย่าโฆษณาเลยนะ คุณ sizzler ขาจริงๆ คือก็ใช้สิทธิ์ของร้านอื่นมาก็มาก บอกว่าฟรี ก็ได้หมดทุกร้านนะเข็ดเลยค่ะ"
0,เมื่อวานไปทานกับเพื่อนสาขา siam square one แย่จริงค่ะ สั่งอาหารเมนูสเต๊กไก่ ตามโปรโมชั่นระบุว่าเปลี่ยนเป็นข้าว
0,"วันนี้มาทานSizzler สาขาRiverside ที่เจริญนคร บอกเลยว่าห่วย เริ่มจากการรอคิว ลูกค้าเยอะ อันนี้เราเข้าใจ พอได้โต๊ะนั่ง เริ่มสั่งอาหาร พนักงานรับอาหารก็เหมือนรีบๆให้เราเลือก พอเราเลือกอาหารเสร็จก็ไปตักสลัดบาร์ อาหารที่มุมสลัดบาร์มีน้อยกว่าเมื่อก่อนอย่างเห็นได้ชัด บางอย่างก็หมด มาเติมกันไม่ทัน กลับมาที่โต๊ะ พออาหารที่สั่งไปมาเสริฟ อาหารก็ไม่ร้อน เหมือนกับทำทิ้งไว้ การจัดจานก็เหมือนเอาเศษผักมาวางกองๆไว้ให้นิดนึง บอกเลยว่า ""ลาก่อน"" ร้านอาหารราคาแพง แต่คุณภาพแย่"
0,"วันนี้ไปใช้บริการที่สาขาเมกาบางนา ขอให้พนักงานช่วยอบผัมโขมและชีสที่ตักใส่ถ้วยให้ แต่เราไม่รู้มาก่อนว่าทางร้านได้ยกเลิกบริการนี้แล้วพนักงาน2ท่านแรกเดินหนีไปโดยไม่ตอบคำถามใดๆ เราก็บอกพนักงานคนที่3 ที่น่าจะเป็นระดับหัวหน้าว่ารบกวนช่วยอบผักโขมและชีสในถ้วยนี้ให้ดิชั้นหน่อยพนักงานท่านนั้นยิ้มเหยียดๆแล้วบอกเราว่าทางร้านยกเลิกบริการนี้แล้ว เราก็บอกว่าแล้วจะให้ทำยังไง เราตักมาแล้ว แต่พนักงานท่านนั้นก้อไม่ได้สนใจ และเดินจากไปโดยมิได้ตอบคำถาม. ปล่อยให้เรายืนเคว้งอยู่ตรงนั้น"
0,มาทานที่สาขาสยามวัน บริการแย่มาก อาหารมาเติมไม่เต็มไลน์สลัดบาร์ พอถามก็ตอบส่งๆและพูดไม่ดี สักแต่พูดว่ามีๆ ทั้งที่ความจริงไม่มี วางแก้วแรง ตั้งแต่มานั่งกินจานไม่เก็บเลย น้ำก็ไม่มาเติม เรียกมาเติมก็ทำเป็นมองไม่เห็น แย่มาก เป็นยันผู้จัดการ จะเรียกมาตำหนิก็ยังไงอยู่เพราะตัวผู้จัดการเองก็บริการแย่ รบกวนช่วยปรับปรุงด้วยนะคะ ทุกๆการถามถามแบบดีๆสุภาพและอ่อนน้อม แต่ว่าตอบกลับมาแย่ๆ ถ้าจะบอกว่าคนเยอะก็ไม่ใช่เพราะตอนที่มาทานคนค่อนข้างบางตามากๆ และนั่งหน้าประตูเลยไม่ใช่ที่อับตา รบกวนช่วยดูแลด้วยนะคะ ถ้าให้0ได้ก็จะทำ เป็นลูกค้าประจำทานมานานแต่ระยะหลังโดนแบบนี้ เริ่มพิจารณาจะมาทานใหม่อีกทีแล้วหล่ะคะ
0,สาขาเดอะมอลล์บางกะปิ โปร Ais เสต็กหมูพริกไทยดำ 299 บาท ให้น้อยโคตรๆ หมูได้เท่านิ้วชี้ เหมือนเศษๆ โคตรห่วย
